T,FC,x1,x2,x3,x4,x5,x6
1,2,5.230809988864322,5.763095975250819,2.3453880174961994,4.518615110952565,7.150866145318165,5.474669355040625
2,0,5.040188971576448,2.1300286101637185,5.757799867984888,8.150677236542627,2.9781671387015214,4.596133922792597
3,2,10.371498042803447,2.08507080938881,4.392300725910794,2.2029386773905655,5.197035598761641,3.1012822705101675
4,5,6.39664978487353,4.757299418905712,6.040981624631698,7.646388097721503,7.750279991506853,6.304584471129502
5,3,4.370416008127886,5.011200466002318,5.0006935070231675,5.065759760054142,5.620889046401141,6.855092357089485
6,2,7.1163292095441575,5.133433786493558,2.6943283451431346,4.25605892991741,2.716273508026906,5.681084320476851
7,3,6.396894156769668,6.740198187834296,3.168214955623243,2.3645937888665114,5.553721885387287,6.037981653244194
8,2,3.4983098961276875,7.146363965692037,6.20579907509282,2.854916117911648,2.2068218869708853,7.730996147699974
9,2,7.7382085800639375,5.173516412488321,6.103399825754017,7.931431461434585,8.088712701479137,8.571072347050874
10,1,3.370958779693922,6.726574134870354,6.180246032467069,3.514637503664762,5.475285437175858,7.748935720247003
11,2,5.113235317434527,8.973670636363233,3.4498370942828593,4.719589942768597,4.3724712693688845,5.2147807973506595
12,2,5.7428942700299945,2.448467381084444,9.36980596020972,6.883712194723697,7.835179831466934,7.147093288956937
13,0,5.0329166276089214,3.4974440447943946,4.404197636553743,2.618038527354592,6.328489406499031,4.069745637497697
14,4,4.0440091666212785,7.698232685291067,5.078903575778032,9.119527974362526,6.010651714042181,7.629834254858705
15,1,5.262862891285924,5.12184570501001,7.0451392756133195,3.209123371958291,7.374105877187694,5.435742032138528
16,1,5.942499940526167,6.429793568499549,3.9950194655354814,5.637394177355035,2.271306111699458,5.1766876586522
17,1,6.821454744589734,7.1374882273260845,3.1556723778047058,3.1391151405519055,4.334462931372162,6.7351278194182145
18,1,5.023448819932875,7.162985471167991,4.007148059169068,5.185414410951309,4.116878082173624,7.966130373841024
19,0,2.242276019005831,8.280255643026948,6.002430618137446,5.421591759849701,3.6429135087858704,2.9984645047802285
20,0,5.100979542981018,4.762701452131649,3.6524999388098616,6.402660325537359,5.267638180376309,7.080290714897049
