T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,2,7.061900161773199,4.935023612832717,4.435178448012689,4.3667902865300725,3.270130133719438,9.41516063832232,3.3395869314460835,4.518420069170755,6.1280037464241826,6.75603464800065
2,5,3.767533920260422,7.119470245648365,2.2090711673795154,4.011964549592759,5.14172564403364,5.014469363939167,5.126340091767826,6.854166702238965,7.373081239299876,4.305577384174267
3,2,8.016246855595208,6.454523443796981,5.122784278638888,5.348126691405478,9.391576509780736,4.75915975738393,8.187899495322206,7.27656792567515,2.118623071604593,3.464404409793439
4,3,7.709443947420525,4.443358071432157,3.18314184877228,4.298820778676284,6.981635941147033,8.18657903196288,8.730354793016469,4.071908600101834,5.328297766424239,2.14929469812271
5,1,6.410380120527017,8.236254746373717,3.0593664930315314,7.09018213850757,4.282835087159195,4.256042767782068,4.037781654399457,5.083128979401876,7.563129409361872,4.609461680932372
6,5,3.1373341963921324,8.049204155412868,2.998073670859222,5.928186070721219,6.377993939911241,7.272542457148311,4.4185275866371505,3.922183995818173,2.1599555824467505,3.6519142008962464
7,5,4.497143913499021,3.450211769442898,7.6290304846416275,8.125767013918935,5.1478463349601515,5.270411131637383,5.599000855460333,6.172767201458225,7.907228956337122,2.593451106819346
8,5,6.776296688304543,8.161073887263314,6.996944982916835,4.28119552983872,4.067637099369453,3.260993161403923,7.252511178976712,10.4249731310682,6.163907032645119,4.402913991944258
9,2,4.385543586913052,6.28824710752846,2.5398322249259677,6.28630192485074,4.009759348272952,7.348907255627875,7.354252744918833,7.2903292116371325,3.1410952841401114,4.638752641304714
10,2,7.316906147740116,5.713499340248337,2.8836793013117488,7.975443199274592,6.965481124237316,5.021453640418532,3.5754493279290243,2.5058436086369067,7.360178368646927,3.4586970184324826
11,0,4.955853561016141,6.265057714372017,2.05563176501456,8.346815026973937,5.411708750234672,5.345913375348802,6.803969035663125,6.255670580394558,2.2121477669390455,3.9476432077089716
12,2,5.535213914671202,5.250911419097884,8.13417784168495,7.0433709503069535,8.297468753579167,4.1356187102360265,7.77448123272284,7.661691469271802,8.17530617703115,7.081301547963877
13,3,7.024238264485398,4.053436161593181,3.5206210566567457,5.567380859310896,7.457440493206517,7.38387042498721,7.229079600457219,6.360479565362115,5.723555134818707,4.8009737740748015
14,1,7.202939290723371,2.741716718526291,7.434971792440664,2.88343448606329,5.445182052380091,4.295035465019444,8.869490658109118,4.028272189095499,6.616664611339902,3.805027583660755
15,0,3.4962948742481887,7.626737664258146,4.345387151626062,8.21446621233112,2.313313560658605,4.225876435742835,4.637849780566622,6.471557805150188,5.871787698276831,2.733171464470748
16,3,7.334410597238212,3.213966917386071,3.3108730799798147,3.400799708704816,4.4863679508334755,6.613564259743733,4.446154752053845,7.263605870830568,7.343151943888613,2.77770998534368
17,1,4.5502156370699645,5.20976903879846,2.871444337686394,7.102381291038801,3.1341530778584197,4.435322499204745,7.008895821270062,2.0015593672161796,5.4033494775141016,3.2905728441287447
18,2,6.374231009473635,4.2291007067512165,7.2393147597726255,6.018736092880182,2.5994450249044885,7.190299495348584,5.451626229890663,3.5557668827935243,6.802242235623291,2.672982153072681
19,4,6.327014936960803,7.241383630578674,4.58283030708126,8.724843939419848,7.095991209951115,5.7726878938359,4.140703295137956,5.267514327193766,4.27239665103303,7.112143244073064
20,1,7.610684337069591,6.474114454598933,6.071223366381807,5.865204218663158,8.46395031132216,7.781621958232265,5.064563251285321,7.3604241893936955,7.030785271037468,2.791791937654993
