T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,1,3.8798766072243067,3.0231104548922314,3.733339368118572,4.649336539636039,3.8007500141962307,7.77084037990953,5.162088616616838,2.5771336306452204
2,5,6.033762534769807,7.15737296952565,5.601236379009212,5.020087927993513,4.164787735370428,5.453753573893873,5.2101850131947955,6.0674675527409585
3,4,6.522830913352686,4.264676662183319,4.215545067071141,6.862414826733055,4.560247692357797,4.0704285559037015,5.504952526863406,5.867692838447089
4,5,2.7384960213350107,2.731639377431839,5.24323627753121,7.969477402671743,5.333225558026674,4.132294417608838,4.611305305002091,7.221818834767085
5,11,7.02417412820215,7.088961736806102,6.336687367835372,5.423270591544325,2.1694436392441547,4.893170829798776,7.133413869244283,6.075545662261035
6,17,10.746446521230194,8.557432822814565,6.807964046525468,2.650913611744878,7.663934804130314,7.230944185547003,7.7293424582553385,3.8972378914428303
7,8,6.627491791203158,5.216875692883301,2.3753390549287094,2.9564156459500666,2.131885821381733,7.213900154314351,2.609694418985788,4.89291956397899
8,7,6.343478275325435,7.016742208503222,7.376775854455481,7.644126975622185,7.3741369316678975,4.023306869132434,4.101994934174758,4.043707653875831
9,3,2.0033608600589106,5.043359323186396,7.256139259863587,2.088948182662371,8.63064557914724,2.6061907299738616,4.3992385454828575,7.0089508893394195
10,5,7.49057693389799,4.1270762479428855,5.141044385907902,7.050743511816636,4.253083849163895,5.149990566634538,6.730190700623215,6.109512721111234
11,6,8.854784139595223,8.099148266623107,5.891280568060237,2.3145228452253535,4.064373619772282,6.19478922328108,6.323396101055432,7.370667357355158
12,3,7.491619038073817,5.064949038230475,3.7189891446072814,3.28274297417608,5.5262040410821704,3.0677100038435725,6.051603310495357,6.6739790268933215
13,2,3.218802475692867,7.385678366793407,5.481844994206352,6.03720618444452,6.654696871280754,3.285474874887181,3.297615913541655,5.08744243397311
14,3,2.3194500422259936,4.18363188420639,6.13591091416185,5.84819921764665,4.072595106118807,5.649834625530001,6.23369064556085,7.38635608332404
15,5,4.930840425295591,6.227939580475015,6.187960757940288,3.058299053148417,3.109053569219634,7.80502571713748,7.207182575849762,8.136663071670732
16,3,7.111175671905502,8.618598721378737,9.089882518726078,6.038662112418517,5.412565222915598,7.039676408105582,10.496258158434946,4.57171022591168
17,1,5.335494666113064,4.615046967519427,2.9705202075143937,7.374818734117127,7.530012159489878,2.3086712288309625,3.923505722520974,7.285639069477987
18,0,5.9110289162177,7.116632445194588,6.023611400078689,2.324870660867265,6.293791343804312,2.636982614437339,7.422278787886325,8.678944644105933
19,1,5.288225268283863,3.5539597770005913,2.659274112935487,3.7051492837840456,6.0863367746572,2.3525202373144354,7.491005581407133,6.01804916206601
20,0,7.929420901696007,4.202183587390314,6.10220607076706,5.201743287377385,6.325962530250983,11.065257961245399,5.625003103028877,7.021437284011143
