T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,1,3.452633742732106,3.4620679691508336,6.29065631960653,4.205790046846209,4.856920237503095,3.8892302050029333,5.227184150331692,4.6069475452553394,3.675477024513772,8.214644760760072
2,4,6.897835913316323,7.630087278569526,3.9049993919051227,4.563932760267287,4.9782731333460255,4.7875986164424695,3.4356311084490465,7.026056265377895,9.160936714380206,5.6110469460742625
3,11,8.623825804189506,3.9583596373612053,5.029289283714711,4.5520499555992915,5.489702269731013,4.0015063504593895,4.4518752763267395,6.037368974397016,10.0156253818305,3.0373946228286015
4,6,6.187252043969052,6.2714329138660725,2.4681858630966924,7.695544383749612,3.038179324881816,4.242292268053376,2.244684104093183,5.892007627329136,2.1546441176405344,7.279078415337583
5,24,5.342693541277574,5.767962879125101,3.0849669002028572,7.761065771307466,7.195567635355446,7.714719618844417,7.487885017557929,5.375949202551282,5.589534155328165,3.11389821842493
6,14,5.268016042198477,3.548852355009625,2.2711852141515068,4.327439326861323,4.832692049934864,5.070145187304834,8.612785147750259,2.4514542938597876,2.2120274079854174,6.28682859805243
7,16,7.472294872053683,6.195773521541636,5.1491727124962345,4.981894589586754,7.363471657955726,4.128933650692251,9.014831416733477,7.225850268904275,2.023536358259807,3.5607867115470286
8,4,4.298215398248566,2.117204973510729,5.087973225825478,6.047708173070715,3.042757431558602,6.0692874590684,6.516325614657238,9.917640865415226,6.009547149116952,8.298282097691322
9,5,8.0973925193162,8.28419584110021,5.030397317442629,6.718736768687211,7.6248523477950885,3.6354276117877937,4.519070285443471,5.691005508052122,3.175376033138112,5.00304579943529
10,4,6.035188246526769,9.181777612344256,4.138153381405454,3.0060385694145704,7.261739724008633,8.077884911895762,5.766984502474221,5.30452224137672,3.3565387213178464,7.163181557607197
11,4,3.8485019734354777,7.292540085679786,7.096172757190637,2.028321601493501,7.120529933610599,3.0559299818609045,7.2074295927766725,4.152625090635148,5.693917122566511,5.225073440961881
12,3,5.103850299419086,7.133817426362945,6.726815389906494,2.121145677113725,8.494723998136577,3.4553108564495214,6.255232623232821,7.521757118704742,7.8677296031683985,5.7627886410950016
13,1,10.01603934842824,5.741453394202897,7.876801891282184,3.8657747303644387,7.882080988989258,10.137834341586885,5.35841867329665,2.8688769667856575,4.765876645423432,5.248156889278956
14,0,7.109536141202223,4.3248218114227654,3.0334248667233012,2.9684907171838306,4.4339414166611215,5.395601740925251,4.50593461576545,5.587255787897189,7.663393779009843,5.493096159339926
15,0,4.4431456744364235,5.115432302926137,7.223078241618402,2.117070244228647,6.105313102574112,5.834450138910044,4.660710431540066,2.9620075408562965,9.06101542701915,6.438701314778284
16,0,10.428509418724135,6.296603234706622,5.536912595376785,8.061191485903947,2.3769653856465034,3.0055281636048217,7.132784985675209,5.123689913897494,4.147634319449642,6.074427920483709
17,1,3.892155609210329,4.00226587942071,8.180176428335887,4.888233780962925,3.7730148209922163,6.918173064274718,4.734852535489768,6.132395364917963,3.1277714430058148,10.12256195827977
18,0,5.41533605158363,8.777920173452353,3.7915410365842988,5.902594548677975,5.782451580465722,4.322052365789338,6.592040940140727,5.063893203668858,2.1127271185785927,5.807052810703006
19,0,6.068965250150989,8.33178260274692,4.25391625351833,2.2324517557469536,6.45447377645103,8.379277330184951,8.512890859770305,6.331469581620944,4.370396473126736,8.034116446783731
20,0,3.6984615510438488,5.074103053115422,3.614363896438592,6.029131442984021,6.75667983277614,4.196490890312916,3.3122320453005543,2.508404111507904,2.5628091025234156,6.350245878419923
