T,FC,x1,x2,x3,x4,x5,x6
1,1,3.836884063395866,7.87064489834167,5.71776954640224,3.5868122642150473,3.8644424023534554,6.222279943503141
2,6,5.176118027872681,6.119519176437726,7.375186990422289,7.281201550423393,7.963836958877881,3.7834123974775906
3,11,2.0551454244290976,9.749125801512408,8.026840837110258,6.224297259691851,5.725531040957297,6.56792982634334
4,16,9.586900538473177,9.195428479772144,4.31924427843754,7.175802802918267,4.507149353957476,7.050133143894695
5,12,6.653256452626483,4.944193936241253,5.1349236675570005,2.6917726675116627,3.5946221033109786,11.313996994088743
6,9,4.369893428646348,7.083042827547865,5.564615026685603,4.065931593697576,6.334690999090098,5.883050804040282
7,1,2.1351579095329076,3.4617211737015596,4.120766690696867,3.1787746095027964,2.1690083139544125,5.482970420891759
8,6,3.7814623200852755,5.2077795397543705,5.599976325765859,7.63788906055526,3.215665972452424,2.4421124746852048
9,19,3.2846280613508423,2.862971597127151,4.142747541299174,7.216131434564952,3.8239312621806194,5.8245147471265
10,6,7.499800823359985,4.523262684773794,7.327593583193,8.378122750060172,4.523388226727274,5.362261797646956
11,4,7.975071404324451,6.315895982122768,7.3353106558718295,7.520054907149211,4.804882079094805,2.3443573715692945
12,5,7.142721351601352,9.218205971828176,6.40109051867317,3.139302603746422,5.31491939310288,4.289784056497803
13,2,3.042586003913354,5.422124040424084,7.063573734672282,8.233725578145268,4.850799152456122,2.26533804492034
14,0,5.394488257626612,6.0755472769887175,7.514282875878614,10.492542459577564,2.4166630444032817,5.062191599693402
15,1,4.063563699694035,7.048594341191045,3.252794970431812,4.656728675374367,2.7774792903491607,3.0785862742967853
16,1,5.631117923384615,4.758590267917543,6.035213816488576,4.361716809250319,4.74626611424775,3.1110551444061962
17,0,3.4487198808336452,8.111046490674452,5.242790277265988,4.482945815127646,9.20802793391306,3.1822277565976846
18,0,7.645301278674136,6.408464628434597,6.015287838611386,3.2016900980950993,6.606159694373345,7.198426926895171
19,0,6.102577423520174,7.162328638184471,6.466454941649406,4.0881212094719555,7.421224752825653,5.0766464793660955
20,0,2.4406277324685615,3.2665935597037254,6.660745786024257,9.131462398549314,7.401266904122948,4.422064440843262
