T,FC,x1,x2,x3,x4,x5
1,0,5.240065370191285,8.09997951034646,6.893503495191714,4.8673945138349595,5.174474656468441
2,3,6.337955182607071,3.1339399126961034,3.4755212369119626,6.657071509254857,4.135226618809031
3,4,3.5381589740415804,7.703675378020864,6.508229083246693,6.055987936270868,2.4103457654739113
4,2,8.272919440697565,5.115765966927143,6.115901048590403,4.222829693825539,4.005313361472344
5,8,8.938162152672778,6.956501312160336,8.57946283010753,7.219732845599551,5.735500093200721
6,8,4.555577391436965,6.710733212648666,4.322540649147623,7.22929886144571,2.4690484680159637
7,14,13.333762650584278,8.975690058091327,8.456497806718557,7.361034026668168,7.143399537558869
8,7,7.07434739034907,2.699236009979324,2.411905725146049,4.371541761536016,3.262462688334688
9,7,7.913210625912315,6.925242915729345,4.39173259871495,8.065084321791993,3.1026408383526483
10,5,5.746027850360161,7.502926562266533,6.864201144501106,3.3695022874024034,2.1536901089624036
11,5,3.63995670307418,7.3095413170176124,6.987604511437571,5.53086034615095,2.420891253464874
12,2,6.247198518267229,3.1670648130395063,3.010296190509712,4.297729061244337,4.753139229244063
13,3,2.484579404760202,2.7660422352295266,2.015186183667893,5.292810614159756,7.179502624508471
14,4,7.178567534919594,7.243554312119409,4.120687393937353,2.0224595525555302,2.948461802805298
15,1,8.945341843605457,2.0547642029131414,7.091655826788344,7.1134575481265365,4.412569875141643
16,2,7.052260274772179,5.030110351412071,7.0822573074597335,3.7233119496496188,2.04439063331084
17,2,4.180945477982443,4.250843681991922,6.993442739698733,7.293921151210883,2.301945960264933
18,3,5.0767811535412335,7.989554971655105,6.665914726076849,7.5356047868624065,4.357051859551918
19,0,2.3081794323830698,3.606223140665873,7.255497239724915,4.2421374345480825,4.112481492783562
20,1,6.062562989006342,9.102114169688797,3.1381531480233527,5.142921820866666,4.744012708967224
