T,FC,x1,x2,x3,x4,x5,x6,x7
1,2,4.694651681730003,3.2693655142969233,5.0348255133339,3.541431245891099,5.335991196499043,6.391302878466004,9.490623572066726
2,2,8.408046609490144,7.005041026882291,4.139753543308373,2.7379389630329847,3.9260211064759902,4.087585817617779,4.19575319289088
3,4,3.4128048299673455,4.861326644780117,2.046417307548984,5.932472467963852,2.5420377029988916,3.7700321054815196,7.96679129754563
4,4,9.70985411934053,4.640830480622605,4.584201001116208,4.7979649849125305,7.654008916243662,4.386877480093044,3.3336445873988456
5,10,3.2101992864053694,7.556370798981055,3.637266906705614,8.606513243698966,6.123445977443085,4.1474923920485605,6.488842650977347
6,11,8.437310403838152,7.239409338554035,6.679572980010466,4.050475676432454,2.4476300815596446,9.63831449283922,4.18476705910188
7,5,5.266140401246295,3.7427269325687966,2.231011275838669,8.058770669718157,3.063985339264843,5.4191033319063955,7.084192618581302
8,5,2.665355496557024,7.193209264133964,5.172578586531053,5.6158413909656835,5.132384481594881,5.751763347615252,4.628713232417139
9,7,7.088409459280323,7.844322582053628,6.091895655421,6.849408002576276,2.307688654294721,2.3973499903254987,7.959172344424653
10,10,5.0709413869966005,6.025686094462854,3.164839087341127,8.355436761631198,5.500618519869767,5.5090970251197735,7.547846227890739
11,6,5.390505308202645,5.650319265960318,4.0601578144762405,5.316788382122063,5.05065322369176,7.921282287275258,5.270919304342748
12,5,4.213031909556245,7.590540535721916,2.068808765116683,6.220071799127828,4.900814739182945,6.41212457998663,12.926358765504435
13,7,6.350869190841942,9.279600100761748,7.99607017357607,4.156563319087675,7.325154262295836,3.093445475583678,6.838194737479631
14,5,5.242723383683941,8.291929345542247,6.740959994594939,4.204176005934951,4.342049560683492,5.90714303049097,7.956644171667291
15,6,8.433858021316993,6.113093543814906,10.654043671116861,3.594527892039474,4.049608529328301,7.201255698202904,7.035587998006936
16,1,5.519447007987425,7.707310613695791,5.247668776100716,5.622129852975256,9.701854081268003,9.778788847381856,6.346489806896447
17,1,7.567783387703043,5.376922286819028,2.1122423990828594,3.5539138195974225,8.369141446639176,6.408966702631679,7.069033923067788
18,3,5.119341863527642,5.1507713012168015,6.364794921115937,5.149587555484562,7.639067232861099,5.74064801638726,6.881547823874552
19,1,6.0765715425701705,7.221624411417132,7.359963408120496,4.32070817594355,4.364540783798708,6.500450958306981,4.221082742621985
20,0,3.4516021584807706,4.2944832155265775,7.277860631773654,4.2265223880017135,2.116625023326624,6.11549981034611,7.327421224823527
