T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,10,3.4798495581709616,4.177881713098256,3.3708535502119643,3.3868072542631227,3.1654967326468757,7.015230379991002,4.470118739640493,3.4049818026578276,5.143888268966542
2,11,4.056262721851179,10.882225277748127,2.134877099590787,4.071008555557113,7.360844579051527,9.369031320118637,2.3215095352858466,5.599649992488653,3.0395647955247758
3,8,5.313165201846342,5.940150646201262,6.596943482800988,8.841601407223381,4.138472652750392,4.9676309263869065,6.261111393790709,5.7707650644553645,2.759669756957931
4,9,6.383224605348331,6.366641112821594,6.5469796777477836,3.7285722839844593,2.928204320955878,4.04974158417949,5.340557184449844,6.976661411117091,6.025506447241474
5,6,2.400768390621328,7.244334909793924,7.135191339023789,5.39741653625962,6.307375237088264,2.821593988407387,2.179937621944633,2.1933308442738713,5.894220488420504
6,4,4.043903405252929,6.746680176112475,3.407967752187201,2.375031396325494,9.161614591592791,4.785949036528774,5.670139804126412,7.017983376941686,3.5003818971593734
7,4,3.38000120793295,6.1989309228393275,3.750653950995347,8.202749332722616,2.352196245373898,5.055534194380565,3.224771134640362,3.49015477860169,3.0444164183375544
8,1,2.8886433103127116,3.2366668240419787,5.9002160268497414,9.131458531146327,5.072151446658408,5.606873723888823,4.315379054202342,3.722754933037688,6.151268030986199
9,1,7.882610056448874,4.5192519106746865,4.004300638977775,8.65800593650557,3.752134975606425,4.1932690705868625,2.7639199086930097,2.802453986742455,6.129410620267287
10,1,6.147276739044554,3.6651069195271013,5.2237164654986525,7.967158786656874,7.501352966581053,4.153552599926497,10.014339360214292,2.4887146291074598,4.340133615368028
11,0,5.657386094305809,7.825726957983437,6.389432532940373,4.607276005605023,2.1312200385448206,5.059391249950153,2.5933493023938463,2.1175576653032575,7.250472372168059
12,0,6.869554238373409,7.269913045329588,2.5080744263983696,5.5722669326308205,3.7822255547611685,4.287238749195998,5.355712128043472,5.295020113827145,3.606298586338351
13,2,5.639065509178105,4.437925588943432,5.1052814266087205,3.1818877700158126,4.2810258561319205,7.453950515555338,5.224179960250976,5.534281200123404,7.3497059137445575
14,0,4.062072444491448,10.828144105120991,4.579504000268626,5.298390532159204,7.555680668475901,5.716891304434322,2.691774452908475,6.174897246627248,3.700532444501128
15,0,8.951107011895532,6.941665948215672,5.029365968612984,7.518407157784131,7.444303290986156,3.4484949817503616,6.2700830503018175,5.7872026445863565,6.131106595114627
16,1,7.271677165132503,5.816555453928159,3.4106079546318973,5.090645999334679,5.741624214338612,6.406753302004114,7.749729264708341,6.577662129657437,5.210549348267981
17,0,5.034326320271734,7.752617208567976,9.430605996660699,6.1358810757236455,5.442896165042091,7.795760844175349,4.874595491422806,4.560244175433345,3.346904312310776
18,0,3.4222207673856158,6.483310937268155,4.120002193650734,7.114329357740569,3.4854010670881044,4.044509957542353,6.131130573477813,7.884071882664064,4.4261799396252695
19,0,4.576180951484469,6.485122230804409,5.485601399331218,3.4997297539069794,5.659769927660591,4.130017244336984,8.302868481571442,2.1618443907155824,3.132050948545608
20,0,3.785952961541027,5.115135114844726,7.2666543417009315,7.851577050769239,7.078421090271657,7.200490452582703,2.414581175546549,3.440903536091924,6.523988518857276
