T,FC,x1,x2,x3,x4,x5,x6,x7
1,6,3.1200099223042557,4.596306383279253,5.3575212669214825,5.000232536553265,4.452572218236863,9.265674733326291,7.035629347163628
2,4,3.1888765027511328,2.591773954137003,4.286936109173182,2.1213559871289607,7.584286448650805,5.198580904180285,5.441653261926885
3,2,6.129652268896618,4.364157721078895,8.319965999991021,6.1351171816290595,4.0382754898047954,7.01154668687938,4.008465128995285
4,7,2.039093347985579,7.086585306380147,5.71380388026784,7.136229604727183,4.680587983938627,4.627292405933092,10.455659865762112
5,5,9.222883846922864,7.730304895340941,3.0630126959948893,7.458213484486294,4.511123066919083,5.309181007236035,7.903592759278842
6,6,3.8479262164405266,7.102572518265296,5.127379969679644,7.363316504769976,9.183942715828834,7.77538316384924,7.537484754891229
7,6,3.051081253812273,6.247801351004013,2.783511269086209,6.153050964211718,9.597217164218074,5.119527385432705,5.679951919555857
8,4,10.280308819578538,5.525053690366013,7.161870886043861,9.81656455924808,2.977723633512018,2.030683253335007,3.8203350006323116
9,0,3.3804514881575827,2.112873097679293,3.648107446810144,6.337198923231179,3.308648247413437,2.0038259215536143,4.336304619414657
10,3,8.186910597718713,5.728022295295306,6.237099188549988,3.901105062024007,2.490089018560097,7.302741273762863,7.6250831631705065
11,2,3.668383070301292,6.0381984347057545,8.780115056747348,4.679238738776386,4.912813364035635,3.328902966651319,7.316922637141465
12,6,4.673047694950467,4.042407917677972,7.21334935889107,6.887649396470129,2.435461389932632,4.263817584078518,6.877739231470264
13,0,7.560130710833397,3.30269057380865,7.940071499571449,6.2640083840013805,7.954876135995368,2.6667570231979854,3.994788724415167
14,3,7.174462198626362,5.205933676029399,7.381751326705789,6.339147443417826,3.4059656561473686,6.395064225595992,4.511102177076241
15,0,7.074381773521908,3.108301084899891,6.045002958394747,5.392915855271243,5.198248128388163,3.9233585439345973,3.7250766711841243
16,1,4.655826055605524,6.489777642644235,3.62834242119322,5.890150372353416,9.087530703268834,5.457109968739496,9.209970776034005
17,0,4.595591288049658,3.115928936468834,4.015036759874053,7.3540939588835625,2.5981057404587524,5.745042640616715,2.888029347037195
18,0,3.724506179500055,4.994566636420077,6.699049329208374,3.2882026295586972,7.2260868275838614,2.2126675928491935,4.322612449099801
19,0,7.306994087864607,7.63781652336998,7.4019924504960715,9.678637989956751,7.128971922265369,9.262125296793247,8.703164034312945
20,0,10.475214834544335,4.747986805289813,5.707519765674781,2.728121060398132,3.2115553195133213,6.121569279271388,7.4813150997399305
