T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,7,6.4014066070161055,6.581617371375854,6.2258906992872,8.076005436437562,6.026347119122475,7.8581283900460015,2.3424923861049853,5.652368617746564,4.32771442313082,4.2514002030321905
2,7,4.2723932352983045,5.513881229595289,7.963126619543554,4.335500724479109,2.9904557253739013,8.257961132116277,2.210994555180828,7.023361585786956,4.6047384965900475,7.972353455674308
3,1,5.006676582037396,7.838342531168547,7.879653779790606,3.3968126329221313,7.086268265077882,3.5052996081094876,8.319638415163006,4.553382182540984,6.970334523224297,6.758660637712601
4,2,7.862513615279778,3.550935131673416,5.758468563877072,7.220328829398914,4.2185649880673495,3.5957199399292437,6.401608189954265,5.049942861769474,4.281874780712839,5.176639441814795
5,4,11.405392315592549,5.227968695142459,5.62970833882977,7.455273283992534,6.577731870004695,6.6000262179398055,4.6310883612071265,3.655768841543405,9.155151331241074,6.24174968503915
6,2,6.883889202789434,7.531083369929451,4.629091480642692,7.074562956418145,9.634919741874013,5.575560027241233,6.013362349991381,7.530200870898088,5.224190720533065,7.746727397030343
7,7,5.270539918871486,5.487996106227577,6.473296303281169,5.882233734998531,5.5854781620263525,5.493780088019179,5.033825063529306,6.996796608582086,5.3495238546197825,10.766369539199856
8,5,2.7359823295106906,3.8305173641449883,5.012095543873919,11.200765557833211,8.02557110237284,5.379353289358451,3.5385603210835073,3.1251263846584028,5.682226981526376,9.413515515598192
9,3,2.520640471160039,2.697800092798036,10.892887501978985,6.7346345418184566,8.555590962704091,7.4724124074352885,3.5455815876115118,5.707264344232131,4.194219288852989,2.309841109582182
10,2,6.329363662898816,6.81772529014654,2.107853523038865,7.04183341297206,2.3047624078189135,7.014459351722322,5.923000196864988,6.275905726490181,7.879319847629306,7.326554659294125
11,1,3.3512095155109294,10.803898767046078,3.1295175098733585,6.2333610626168925,5.515598781138902,6.27752888154793,2.199969393534306,7.235728497477455,3.78561781436999,3.699687306470649
12,0,6.568401082177927,5.049096494707887,4.227602355279713,4.337601875907321,7.637502202041603,3.6979845067392905,3.7213508726677644,5.083193979885893,5.9107578341595035,5.486506632548415
13,2,4.4280694810800885,3.35535146898717,7.432417667771496,6.929393515394004,6.311927749308417,7.091468494800089,5.838984453635904,4.479233724860401,5.299798640115681,7.0228099828467565
14,2,2.589824595953367,2.710555363506988,4.294168061889806,4.819965164208139,7.729981997408021,3.5658053729992214,4.708418414109296,5.28648421776051,4.754436928518603,8.78873658762355
15,1,7.518510013041343,4.176039377861442,5.215659000505861,3.12722399496601,7.254967679957026,4.27009404648433,4.246563483409031,3.009959684721072,7.47785655812924,4.257088320368861
16,2,4.101045130524768,6.096632617280218,7.438807343455447,6.680897605116102,4.1838978759066405,6.4744798576071565,7.8410482204784095,2.2178200929947947,6.013292185929727,4.101832441902267
17,0,5.601722591167581,6.272535362758145,6.622095665410446,7.305315849615401,4.673295930726258,4.919285405122322,2.5335615539255687,3.776608306444637,4.541873250315704,5.710782363784365
18,1,2.8594043753234364,3.4708727495117566,6.950750158457241,6.359433382070838,6.105343912658184,3.2427276602678727,6.295414711488068,7.3593981762488685,7.8801372824087,9.451986086594154
19,0,5.598838087536927,4.122798921126873,6.319247385357892,4.817257670873544,7.149948581165088,4.021978103881678,7.595063697353599,6.960265529151938,4.1204053407723675,9.221399431320265
20,1,2.2285082655469273,8.844696844735578,3.163194452847331,5.37906859055579,6.2757846500288705,9.336063415010731,5.452857062148101,7.331620139326181,4.312878017439812,6.513321120457057
