T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,7,3.025556135800375,6.443588925477417,5.039025386780844,5.550801154568621,6.764550574081833,4.261709409034571,5.3347682381709305,5.241237057097886
2,7,7.825480234512338,5.40573886505196,3.03687568052401,3.380689363378138,11.37606849700278,4.465111400465514,8.00474374450137,2.218080573353975
3,9,3.863108882262579,5.582832902985418,5.37450134277407,7.267178135561181,5.13837990357358,8.20105788664583,5.575118710808988,6.227879105372393
4,1,3.270456607241194,7.203853193306008,2.9043884924175094,3.9988942251189243,6.605626284382732,3.7097188222142536,6.078671958233265,5.347338633541393
5,6,3.0506124631899905,2.3141989934274165,7.014000732859407,7.328189358446689,7.175207165586829,5.12690653681232,6.002033874704459,4.471712249035891
6,2,2.315552440506903,3.676686565628456,4.1589881571584,9.37558904389366,2.418962990369419,8.091335410983604,6.921361141194886,5.015196603210486
7,2,3.6924689917660505,4.488331536697832,5.420933565659255,4.628520951209876,4.177206111565628,6.060233233597102,3.7131308310526245,7.784619322519542
8,2,7.066130196103305,7.0287479955932755,5.996409399197599,2.9795945565754893,7.086501849923573,8.180212788180354,3.6269591814087723,2.620336274096938
9,2,7.868707852262419,7.317003986137596,7.031513653109202,7.3822458586695365,8.029709173200516,7.877826840970666,6.595945960578641,5.12674905808641
10,4,7.312577706504294,5.842507491259602,4.4509795152004505,6.379610955185329,6.887207749358193,3.6326070659996508,6.3884183369274155,7.142396000283304
11,2,3.9826148342465166,8.230284707694494,2.783505834260956,8.214334559443174,6.584135071726438,6.032578839719604,3.2843616141872833,3.4799385940292256
12,1,6.294934798235284,3.1911597476940723,6.3328761198683425,4.237232432302927,4.2593806030911185,3.317964655114328,2.099885479165842,6.91330202437462
13,3,3.0601281936127425,6.76335573578671,7.234551745188824,3.1757412265892606,5.778415038129406,5.3264604661653365,8.503643171422478,6.176679851505032
14,6,5.039585296338031,2.160779961628808,7.971736073665239,8.23943625670623,7.00462590047215,8.54580569491846,4.512803949830287,3.4209022916918386
15,0,7.0319190610825855,6.6319458631665125,4.668536228655029,4.162626390425426,6.574662822910188,3.515099910535536,5.483181728971036,3.5187984078645087
16,3,5.252648500824199,6.623694172148655,4.640526913803231,4.741225033099052,6.237121996525956,9.400710928313583,4.116543786300995,4.016762973586361
17,3,6.008299582402861,3.281608992309087,4.85566167658164,3.8247390713479392,4.280932991658827,5.402173034650788,4.458519198027895,5.077435784150994
18,3,9.499421215060721,5.343231065018486,6.561156331073342,5.476418481681358,7.984622365060009,5.406716462850052,6.1361722597075845,7.142723587106593
19,1,3.106895648858667,10.580086036451831,6.366443218566376,4.130783825814856,3.8268615965583623,4.289744284159125,8.073794744119775,8.539311225119391
20,1,6.317635637124147,3.044218913655303,7.728937624896371,4.100290561623809,3.0703893323067075,4.264218087761829,7.112941533850654,5.639226920950799
