T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,4,5.093467248473634,3.800831919767675,4.2793633296099935,6.2384286459449,6.364909368639264,5.8155153283719745,8.250353172918112,4.089669600785452,6.676565603698252,2.3112127091578305
2,4,6.084613287953438,4.045774745542579,5.066910717520212,7.468044710233315,3.5772184287927957,6.1266377286163,7.801435465057628,3.5806501485072753,3.502019487755456,3.232986038129399
3,4,6.329062666704452,6.092538849505098,2.039081157226007,6.481530933862646,8.445824134230149,6.064565771470358,4.159740589860561,6.303995010898014,3.6976002811008257,7.143228171707753
4,7,3.357046549942649,5.156040671684989,3.8706847912912226,9.57599737313189,3.081338894183829,4.361808248612895,5.043034335762647,4.735919731846254,4.05173797534795,3.299894943639442
5,5,3.0625385188573713,2.6359221108096476,6.039504628025779,4.393362711760922,4.115356099476503,2.587865035636571,4.3820066855217625,5.592107846365935,2.7922854108598134,7.544863485470145
6,4,9.285719967799697,5.021442489142145,6.3376928778002535,3.767719995889058,4.606852212925094,4.730558189036609,6.352378837768092,4.059306200651804,8.469190803277051,2.086650366369129
7,5,4.7525844244494975,6.3244820186118185,5.304600384480649,7.034925104055397,5.296625742667955,5.734592500395786,4.511164520959018,5.385171721657136,3.491405004339953,4.372964223638521
8,3,6.56635515776776,7.942999250881099,9.771770099507421,2.178293018030888,4.085599914416991,7.817114518482204,5.195715671703314,3.612441956447285,4.53507841227111,4.091112725215524
9,2,3.0293823776778535,2.4201305053836575,3.51628239966957,5.690433043837877,4.152624910775836,5.324997138352295,3.8656651307072196,3.178748344066339,9.435352965640975,6.582744803724887
10,8,7.377188243797976,7.116837138699436,6.243373096333707,5.67526968819368,8.352684090862592,6.57692947482706,2.071118347892267,8.040949053402645,4.11500463720784,3.144066888643551
11,5,4.451891462860416,2.5021128907323895,6.384804490327524,8.716502480978457,7.569056104818844,3.783292679135869,6.5189975436309355,6.617096682423399,12.712892853770315,2.5889785324511987
12,3,5.500689360350863,6.149794835269379,4.46404709289654,2.7054656860404966,8.089146127825327,4.836218270695063,5.002512569655208,3.7218739078298215,5.90851830196965,5.379847146980792
13,3,2.2438062321542187,8.471700964938206,6.886366316425716,5.228553733813801,8.941230115797584,4.875472642376701,6.015209488588417,2.016954599141171,6.751932947483525,3.0039861786781423
14,8,9.736138068431671,4.727816761180504,4.785299763255469,4.207600930700613,7.362684693500707,4.0246264187054965,3.17430297385945,7.171332524888394,5.265481161742481,10.280787479563193
15,1,4.9780457265652505,5.540268122271236,3.1467992501394417,7.113763625982562,8.584556667918932,5.738203806408018,4.347573937031296,5.662895784073974,3.101845331379161,5.495450365350336
16,2,6.090085371735268,2.5362816475865104,4.175603660058506,5.386425677863101,3.0234098108444853,7.867855130097544,2.024566129586497,3.9621781384192323,3.934882378550973,6.008181101148574
17,1,4.249429665583216,2.9303421928585003,7.38064943321273,6.493869824915743,5.608135413234497,3.7273366661349603,8.614313243781503,3.2292656866394136,3.1402830121010767,7.630783292591733
18,0,2.3984676076139717,3.500070772027331,4.364837758086173,5.012817204374321,4.684738741710113,3.9566531692488742,3.3230619431881374,5.607070620182456,4.138650583992661,4.639078953789401
19,0,3.610536930917541,7.162050982195915,5.1453391387480885,5.126400621295369,7.638120449130808,7.374275902651081,4.7848363601975805,6.148620535740053,4.932189024130686,4.409064328331548
20,1,4.565342902402858,2.7772960772692397,5.327464517827707,2.5839575812616267,7.768602263433467,2.812621727489822,6.041742047151248,4.413377840167746,3.612044975955012,4.214878993285922
