T,FC,x1,x2,x3,x4,x5,x6
1,1,5.640925328690846,4.094166252214537,2.0243044525749077,3.001683741487012,5.6191528754937305,4.179956840991315
2,4,8.406906953484707,6.932339671399591,9.62202684898274,6.633092513755033,3.4775061517855868,7.830864594109483
3,8,7.433762717442253,6.3863574586607985,2.216952699756077,8.696031998349238,5.633876468927735,7.164522989387624
4,4,4.511879636500129,5.731126834894049,5.048572341175121,3.8753609349559097,4.2481230451965875,5.845043417768952
5,5,4.403398196626999,6.091514346881942,8.342070049351317,7.008871614404145,6.669212795568943,4.292392422377984
6,14,6.456989689445795,3.6146066228462352,8.469591396922391,4.181155303351988,3.5462721782864435,6.118741547908286
7,11,5.158428727728985,8.134195196902681,2.246588582487562,3.13087844305014,7.5779571943558155,5.347928013330323
8,6,4.56324122579855,3.3944448543158625,2.012165348544731,4.2777329200591065,5.320418549140135,4.888437277371082
9,9,7.069099267073599,3.206077613332277,7.087150336089353,7.546672590480444,5.005840216775367,6.064432083291032
10,12,5.360935056786305,7.526613934213802,3.5507112298203793,7.824777718156124,6.097004452954929,6.6201370147585195
11,7,3.150848438911235,9.018928255271858,3.103617635100047,6.26498507165753,3.847279207987225,4.924897338184942
12,9,2.841024111159227,6.70918661336943,7.548144122674039,5.354056870728709,9.489244307916843,4.614929295128826
13,3,5.647183286781213,5.464773109268235,5.38782111990778,2.3786086146529986,5.65716354413391,10.459114812292288
14,3,4.0939882483289605,6.47946909748383,5.574056066263159,6.108554773786899,3.1910536903180473,5.087765888624607
15,5,5.85621178832782,7.160178581507406,7.415247985740126,6.355742810181974,5.769498716553898,5.320281116795585
16,2,3.300002478028609,3.7731762759000342,6.11704602489266,9.18681398046639,8.290366239441578,6.837626414883021
17,2,7.06135186402012,6.149700501323587,2.050596058387062,5.462382191460858,5.727402790265655,10.200694298159153
18,1,5.427303800523684,7.294544155958116,7.516445614813709,5.238102054225433,4.607024044488113,7.548861033983815
19,0,7.110305158660504,2.01046535981055,7.926412079234543,5.670923034281594,5.074210887295114,2.865206431624064
20,0,3.362752152617309,4.0199144084062395,7.032546370464118,8.003027124728373,4.583142965009718,6.418485783716718
