T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,3,7.750542364561814,4.017340237026157,4.019394688920243,2.3423774259197647,5.554345703974915,7.321711613292443,4.243575252691882,8.047150895911713
2,4,3.477525057286845,8.028791740568938,2.3733225170391155,4.568278765492827,6.620084265979004,8.001277676671469,7.2596280226459085,4.914159488928302
3,7,2.5964435064369518,7.314297585984605,4.051282873806614,2.154507767623187,4.694244032073932,4.54236494039033,6.8709513105296365,5.938006449724199
4,12,8.447626049676805,3.5533930729635266,8.477621791251995,7.158621952294422,6.127345431588568,5.676238089408237,6.126594022565435,7.30111437351322
5,12,3.2361609366535316,4.115709239971213,7.325690205979859,6.595575581466607,7.525978996529445,8.600770317141228,2.950929281740581,7.204227936290666
6,16,5.143559218239104,4.456616460193481,3.703854199418132,5.216772516937843,2.094722590290818,4.188697586818159,2.1637926715175793,4.8687726454449916
7,11,7.345625729499195,4.631200267592361,6.0142128891736375,8.37581315144205,6.012212599542002,4.5391675371688125,7.202468388731637,2.873879966520395
8,13,5.012831778247657,7.1388580516082065,8.887928373968439,6.607079629396594,6.8647191365094375,7.749332919229763,7.929048626269481,5.453142987131981
9,6,2.922570352965623,6.643557249533227,6.225232655760905,5.304065807463144,9.909587867247755,7.50484624355132,8.437526125057223,5.0993498288158206
10,3,7.7243693202911246,3.364350696869346,6.996388108218422,6.511044167729506,6.059931743454157,4.153765285867306,6.030895292713198,2.5446316861784375
11,2,3.672756083460622,5.410102792787197,6.618289716853396,6.7064474225030555,7.394611552699021,3.221779978418412,2.1054888688559763,5.190501272286525
12,5,3.6792798381010665,7.250063249179393,6.977629749007143,5.380836852279719,4.607565195635139,6.6005970912827605,6.320782071640598,3.959360595402081
13,0,8.893183163426539,5.1044081187417065,3.481673468846131,8.151937537821517,6.103909853726736,4.553158212876847,5.5708077443001285,7.783029425403818
14,0,4.388245854994795,7.0042960195301625,7.841259749390407,3.2246698673489336,6.867371466308159,7.214594681907838,7.109034376191586,4.125046884793489
15,1,2.1281957567179224,5.0644526218656525,4.40935070114039,7.136731408090313,5.423298293839474,6.7790560313850206,4.265640888772502,3.0926339961936913
16,0,8.782476965518098,5.246523382452983,2.207431477994987,7.30131422338107,8.003019667268001,7.381822609966142,5.207452598421278,6.727496401952044
17,0,3.5696827745775996,4.280766797254285,6.595660327164712,5.105775942902988,3.266917839741141,3.321307560784674,4.302435713208486,4.0920660873554775
18,1,7.51783206853,9.66653441830326,2.1700831069122093,6.10998411342956,7.059763080969662,4.025129603592766,5.027007169517626,6.760459032799965
19,0,2.4914968174602667,5.015365887700922,4.721485165827019,6.0036104244074595,8.78017128739854,3.8404302076189194,3.3642147533133357,4.222503272952113
20,0,5.71576875318993,7.832779044890316,4.826990257614331,5.883153569467301,5.232137434866507,5.110233301993774,3.3283273243695324,3.6717402495233995
