T,FC,x1,x2,x3,x4,x5,x6
1,2,5.12294037026095,7.035018465620447,4.084079475363177,8.257209256076495,7.500957031643223,7.161236655494817
2,7,5.02231987331039,4.233796864865988,2.1444346094405824,3.092879014835623,4.916750853893431,9.685841709528837
3,6,7.0176420777125195,7.587823148811499,4.6362687422630104,7.290801745641135,6.60929712452964,5.07108313589046
4,1,4.764246392249578,2.2274719014036006,7.275239171932228,3.076934288854953,3.288394826071522,2.601260453568812
5,5,9.697494701525132,8.343549155246922,4.892334014265519,6.408338746793745,4.491185222285058,7.11682429245573
6,6,4.122537027945367,4.4644757717530625,5.081969340246128,3.377179258574748,8.185957189587533,8.119761142298012
7,8,5.813008019905776,6.833258870475236,6.271216305331341,7.4677103322189256,3.0891701292149474,5.520673900053384
8,6,2.13013889037279,6.588258607556046,5.466982272227064,2.9149472536892476,3.1975572731414363,2.137765651693718
9,4,6.764244969487139,3.2759305456609797,5.4201597297355235,5.444740292084845,2.198044439983819,6.394281494642238
10,3,8.5901600682124,6.645000742088617,4.34896495535586,6.256562413388806,8.093583061320475,4.957864772584779
11,6,4.130263229398402,7.507498735221024,3.119716511234581,3.0750315476185484,5.258467646020238,4.153316908780104
12,2,3.1405000364496103,5.139180500440439,5.801667936899187,4.03517413032213,6.355669787533758,4.904523047181183
13,5,3.04322883044919,4.511190245879978,2.1475484071140163,9.483724385628882,8.618560688011884,5.035105351135883
14,2,4.297587150515884,2.5914445311846563,6.212816047522813,3.9644581076702172,8.85780870473358,2.4300658733955673
15,3,4.09680662396535,5.450190781231969,4.939203336762809,8.450001575336824,2.000477765034342,4.258960185605288
16,2,8.73198506724626,2.101595197316893,2.093784763090173,5.031995585372989,4.0979026595743395,8.395327785188453
17,1,5.233305067122481,4.216133588929246,2.3636698745682154,6.855130767284738,6.081373112432221,5.038402482814976
18,3,6.8021308223339485,8.018953296658326,3.434959013189429,10.118832859452162,3.1884552143257014,2.044760758077093
19,4,7.813610172705395,3.812713996501947,2.66368618573279,6.10970791758757,6.410696099133914,7.706502264798564
20,1,2.810942770773936,2.1254672803098007,6.574187220456255,4.678108811537732,3.0754666619339748,5.332509071550263
