T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,4,4.193152099323718,5.717715183640676,3.937193956993225,4.595091330742502,6.0367173853608485,5.455433959787474,5.928301864754486,6.521480743416674,4.66083103085695,4.341766960113102
2,4,3.7162450942901213,2.0845917041496813,6.128507892405002,3.0140542928250005,3.155895916833352,6.157560167917834,4.906123216915963,2.4141179629959097,6.324624836933333,3.77691043220338
3,8,5.4106891270793085,7.5960908639977305,6.004288420343585,6.2903399729992024,3.759112116735704,5.498233609670918,5.252206410441736,5.553497450763166,2.740989997907064,3.6343727256452003
4,5,3.1085854313848413,6.638447664045058,4.295548475455331,3.553502611798557,3.478399583876734,5.549207933527957,7.296519661371539,6.431829375782913,7.781925577910388,8.738484989193099
5,8,8.037861671937172,3.8622728542973164,4.213841990894203,5.22884544502593,4.0610571304108944,6.648541833282193,5.057504388927207,5.523340134031395,5.293854320077893,6.269030930768693
6,11,5.1257608022042245,7.721926614988856,2.9076257536026975,6.424824265809448,8.929912604729621,4.237813934559521,3.0063043350200074,7.120387691664451,8.524774939990635,7.162279217735789
7,6,7.982616500299969,4.042084303154065,6.439105048629283,6.010428001404317,7.041927944691645,5.600182021661214,7.093600566423129,5.439737945455226,6.447988840613352,4.45301580847567
8,4,3.0163846985238036,4.597426242295026,5.324021923458453,2.047596049655434,5.050168175690296,5.019414675742713,4.483273811330615,2.185297632263016,3.767809759044041,8.722776490194198
9,3,6.937565686046698,5.47466851722997,5.002901644764112,6.213747510630774,8.05099215979064,7.338152823570354,6.263602060995694,4.9124448290425615,8.718319797058593,3.3972706612699533
10,3,6.488395515794935,6.138280233383899,8.02211484984875,6.085499099689272,2.085753018546108,6.467835662101641,6.175464686436344,6.782730854671233,2.610093000652512,5.106668186728553
11,0,2.6825106058007875,4.829248856714408,7.317526063465114,7.245107357347691,5.3296461614694675,5.686152995068872,7.084571425688674,5.5151669473955085,3.85145182901843,8.080720893278963
12,2,2.7563393373444596,3.196997529254628,5.088541656850315,4.6912866058187515,7.54177170670288,5.621727513936881,8.620927318859493,6.627204695060067,5.178034725553224,5.991778716942462
13,3,3.60067134659417,3.1217495422832466,9.130296891558169,8.373296794865835,2.0851466351179795,5.744167653975248,3.4194961252934855,7.473584010202029,7.681853702771536,3.785249798302459
14,1,3.085422194703375,7.396625775701605,5.143146131550334,7.064781060545099,6.36706164124313,4.201845161209997,4.876783375826288,8.925068005467129,4.239341676713931,8.979252781821387
15,1,4.613037748276549,7.428620008051675,7.182989568964216,6.122870048652622,3.346403082552872,5.0767801212872845,3.6927123908357897,3.285955919742605,7.2684976787814035,3.3638582680933964
16,1,5.031908109828409,4.440144221861843,3.505152925522122,5.092075744159736,7.014537799004393,5.34115897990732,4.045908110628435,4.444861083920683,7.3721198468148375,2.9270143318241915
17,0,6.543299133372387,5.4729349645441605,4.777203266971885,4.150870259253336,4.588645976696451,5.138418089845683,2.060303944440612,6.475166242955323,5.376339135830194,6.012734282405305
18,0,2.012266242873948,7.565469800666648,6.149004349150177,2.8508818464636874,5.387436666325583,7.120260081824927,2.2307060877999456,6.0132630720961995,4.312851636517746,4.463298570462314
19,0,6.243936000189485,6.833426504994584,7.029837455005227,4.916137617412318,6.558708127649733,4.263520239703456,2.0974856561485256,5.044899965624797,2.4907245811728247,7.693641978045615
20,0,6.1822034848960286,3.3191597482580235,5.640897494433107,5.055819850134634,4.5050111381571964,6.87171904920776,5.243124632343077,4.457969288225251,7.1088862947399445,7.034192451279406
