T,FC,x1,x2,x3,x4,x5,x6,x7
1,0,6.845438046872009,5.122929158305745,2.4347416894921436,7.518158473670325,2.146223318057099,4.007359011549577,4.078928357735422
2,4,8.150012822343495,3.4110542496640264,8.837904798090861,8.20712044295199,5.0313891151323284,7.439985051711247,3.4291671034166864
3,6,4.975869130285449,6.166150087873074,5.489939578160759,6.168467799998354,5.322511425023483,3.4045435586243014,7.089586699998121
4,0,2.8623013547239107,7.18869636334231,6.2472555962449965,5.83864217813303,2.4264403467258613,2.361156208593387,5.295605975457953
5,8,2.00467382691282,2.5805951062115913,3.216210497911588,5.131545303438734,8.736808406706286,6.114017643025965,4.9329076934056
6,4,7.1887604282284645,5.908478552542005,8.383086331939081,6.376741733344084,3.2172143588953346,2.1663848039453564,5.553364084403172
7,3,3.692749773491742,4.010676276611001,3.44450278675824,6.140392127164493,6.90592712623279,6.041413405574034,7.025428748140868
8,11,7.2500524776291755,4.719623500301923,5.456220572265542,9.549095298318017,5.3182588664118775,6.149129325069774,4.311937444821096
9,6,6.638769524392818,6.544801682658547,7.993113589254856,7.161244715363082,7.004403579812714,3.5723330021087847,6.00795388760044
10,7,2.116519788590109,6.187387342969982,7.434507768419353,3.9457820057072404,7.655255150903107,7.830587261585174,7.109120643911908
11,5,4.655500983015548,5.166795916869553,5.875443688405108,4.482665822639499,8.733385313225478,5.600506278019226,5.150454457283352
12,2,7.13403322391307,4.238865202300795,5.707097588520153,2.213042789247767,5.498705959254515,2.239227397880384,4.088793502612482
13,3,5.8257744866918815,8.522908835327911,6.021342175803629,3.667816614881241,3.1347796890827597,4.218719050017283,7.49639581146014
14,9,6.395533960380711,2.9559995169462896,6.083993267901155,3.489036057618642,6.0560440973839995,2.053288477955891,5.8445972671858275
15,1,3.4818401538817527,6.244454317477151,7.1248311819349635,4.29655087049805,8.977713080652878,5.822440031381225,3.163009228295159
16,4,3.707106744512944,8.555628065329604,5.0312124110901495,7.159883923314374,5.247173747221807,3.746943175889101,3.1197870934358707
17,1,3.05497249274266,2.5493129778724777,6.149974389855046,2.9968762182929907,7.219891528634742,5.0853441831524915,7.4218788833163645
18,2,5.65558409442863,4.474882192361849,7.7106902962911175,6.366316762420142,4.884384085923663,4.4948144845779625,5.4795999503715205
19,1,6.330716305762926,2.626580075810085,5.130327845540987,5.517941783037731,7.506620158197194,4.3913639399007645,5.977178626628291
20,1,6.431790146966257,4.726624057138405,6.30332450724633,3.69705653047477,5.856303403902479,3.526644824981016,8.208158210375673
