T,FC,x1,x2,x3,x4,x5,x6,x7
1,3,7.287238043720752,3.965830986794885,6.740715327928567,9.031847680405921,6.771132020408764,2.480376620124364,6.260151013379804
2,99,4.725531423277026,7.019602925258864,4.368298712576472,4.671626594015911,3.5819609239565855,2.048043147534689,4.273396651896478
3,25,7.04472587770848,4.57344615142847,2.22318310074217,7.833794031999233,9.48882367557614,7.303331514889718,6.039715937494527
4,1,5.044469210460793,4.453254303002407,9.858966713757189,5.910259349085962,3.550791592311829,3.3237932241751444,3.003082169199582
5,0,6.1731731592762324,2.253581834337913,3.772727549518337,8.068863987437918,7.425820835197057,5.8395323870315865,5.945267202312362
6,0,7.659327191553266,8.48366576908356,4.061283623911034,5.204755429473292,7.102850517601875,4.456207786027024,4.9671384928944065
7,0,4.21512265843535,6.795904130865251,7.289452956626478,4.027771688033013,2.6352838170047392,4.251887006753264,5.886888220805297
8,0,5.01691700032752,7.554266076660704,4.631590391610165,5.243415825334974,2.543953936915222,4.2150088178115,3.2147082532905267
9,0,3.4352657274679883,3.0837721796501447,5.045638120409865,5.280314857432488,2.240442172334586,6.46794942206706,3.1552281571804808
10,0,7.283580025541835,4.816666550169732,8.318934928642832,6.011044910321902,3.29938910330328,7.977408398119753,3.1319069987350128
11,0,7.253509214202629,2.7175649351150977,7.048740870901319,10.502128864624552,7.316850618373144,6.630302227539804,6.556376912120541
12,0,3.4137017453730465,5.196873580461069,8.360493066819464,6.402168201896156,3.9530730800722083,6.186546381981331,2.4504180050432747
13,0,2.655617445868724,6.402953901881758,7.185168450278288,6.626184826145872,6.126429302929821,5.394662616318719,2.3317527396798323
14,0,3.3640868639127874,5.338768639875744,3.4738719504733417,2.431482625179548,10.148921080035224,7.305010267282888,6.650711971731793
15,0,6.79242359133501,3.2435365262665123,5.743039322482203,2.1197882315320054,7.935698670095602,5.366684509178405,3.6049251893766705
16,0,4.658763170996828,3.130208554980235,6.013327339616132,5.081656496531915,6.467185947741511,6.764006889840722,5.115362363420632
17,0,5.255289942056671,6.14685030122914,9.473084040506055,6.15970745073105,3.0264873507718053,5.081496919739392,5.163084812241181
18,0,2.4442734201088374,4.733410647827745,8.679605767174523,7.307919122533297,4.535806812961136,5.197064408933517,3.48179853183608
19,0,2.3365434838319468,2.590418816096193,5.203481878482853,6.065523636529409,3.5601693299017323,8.522757409823893,3.143129200084425
20,0,6.521740792248442,7.662171178975775,4.411668532984659,2.333478269292885,2.5001217070567225,6.153015726424166,7.2450143384583505
