T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,3,5.076623843236119,7.431073339280036,3.1442144618237586,6.9951203722440365,3.554631389006886,7.339012959904082,6.155335203282552,3.093091638596541,6.30831581468764
2,101,5.925136051542154,4.468960436513744,4.532567636426652,4.198186770250775,4.6904767035727915,3.4494456437165004,2.9308159255193886,5.874973526123217,8.471513720011837
3,8,3.1052396969296496,5.113918351482372,6.96996061972622,3.300087225628771,3.5499177590479465,3.6370733612920216,9.248848483217083,3.328162716020188,3.228632574344566
4,1,4.731959290424552,3.191429090723407,5.275024159871253,3.312698177420499,3.5274850216558113,3.102724283883409,7.230040886520117,3.291917849803415,4.272412403115068
5,0,7.187682896241788,5.287464874186089,5.781190682953034,7.929309351947006,7.035777229576752,3.7018295044632206,5.378979883718589,7.473250253509187,4.539871563366541
6,0,6.967591572979628,6.499312447318276,5.764375247001901,6.174238292482326,7.230736021064902,3.4074407636965924,3.7338011294875404,3.470835751323559,7.328878541701712
7,0,3.8119740027283973,7.278524467531087,4.007294308622703,8.951636169267232,6.820320764377136,5.666998081322835,6.14751278315773,3.7673899183273973,4.144094285990009
8,0,5.033347400189325,6.224935124107745,7.1594590178998905,8.746275840756109,6.409915681640324,7.609861964376675,6.617879362322194,4.222267453609745,4.507868216650542
9,0,2.094824042360376,8.05114253466084,7.522303705734424,5.133314050385327,3.316916286593406,3.9199491563567883,7.156295833790683,8.206661187890296,4.468282281188084
10,0,3.2429492390018924,4.353352769214014,3.2412335024312977,5.124576910019693,3.0889129359076724,6.71960306796829,3.5358988549021273,5.789115121973094,6.620672530590781
11,0,6.026688212160446,4.1964543663378215,3.411595184646909,4.079147824729777,7.887221264044232,5.226733681523553,2.6720918931174387,9.804755783122692,2.733495842160596
12,0,8.59765944455487,3.1264682052339565,7.796258712071699,3.213265164691309,5.154678997335027,4.333953856133608,3.42660571139274,5.142806549114494,7.145367849546208
13,0,4.691077022953063,3.4023296742310163,6.473017907335834,2.202093964869571,6.090571684351775,7.688842023207531,6.562181420071879,4.296410568841299,3.26884229905761
14,0,7.015798509105597,2.5305845769339372,3.098964799554227,7.1343197908768525,6.112588766987432,6.331168294990631,3.4932797277604424,3.1119212498154556,3.3808870805221867
15,0,6.075343079791876,7.163204594183476,7.352689158929845,7.071835634092867,8.329793755588758,6.330446940903905,10.065433827184982,2.1884609125873475,3.059598757781091
16,0,7.115666337704188,2.1895505140549325,5.551502372560262,8.513806570287382,7.284544364477171,7.41965746215982,2.4784679024390646,3.071028589920569,5.836899168479896
17,0,2.9441293785831135,4.596691760398547,6.1286304086479095,5.214841434085011,4.141631291089006,4.098354475043344,5.688632185839793,6.0207936928066585,8.652820319334667
18,0,7.422462752098736,5.713551783670399,8.041685644326549,4.107755322659448,4.287766259587672,6.767427509373492,7.648096709426418,2.2911500425196785,9.554125515980164
19,0,4.625029077631653,3.3327860830746756,2.0676855370632166,7.117162911250778,10.294634347183043,4.92005160295656,7.942883672812179,5.307848314388187,5.805374091318198
20,0,3.095933580196645,6.292745656305982,6.500592922361594,7.342659025548337,4.20495588912797,4.574449599375832,3.7995677253507307,9.111160634065335,4.91814215270826
