T,FC,x1,x2,x3,x4,x5
1,1,3.0786091741958614,7.4900562780602264,4.366849009903394,5.637135878013037,5.520694104746778
2,123,10.596528620404044,5.879521500701518,2.3579646570210526,6.710230217960909,7.579147347593088
3,11,2.593627685196396,6.486218740900563,8.452411483995139,7.258568141462382,9.123091384227136
4,0,5.235085181301362,5.413946751410105,6.031224925908384,4.138853676108447,2.496260632035445
5,0,6.195878738977743,4.6286167756951215,3.4735007694155593,4.980577950974667,6.09940055262333
6,0,6.379562121041735,8.597667866580256,7.420185327356571,4.507705922709422,4.8402984258728825
7,0,5.395438249706949,8.99679972886835,7.291958096445279,2.9204881520260453,3.0675147844024795
8,0,5.350089943484942,6.153633316927622,4.7956765601492135,8.23405229550164,5.865666674030596
9,0,6.396927195815517,10.173579729624677,5.3767753268548875,5.008356505885825,6.050765644304618
10,0,8.1688729335578,2.0767062078259206,2.328423590696783,3.801180362342551,7.805872670817408
11,0,6.7559903821208245,3.057964632765395,4.031290666790519,4.353761206137576,2.041962810966629
12,0,2.2120759258070937,5.633194632879998,7.17997328310391,4.707591700927846,7.070783424674837
13,0,2.1177492638623665,6.02390034761233,2.4602829052429183,2.6092692889007463,5.169707118831703
14,0,9.784304574359382,7.054751347391324,7.0877914339722,2.1552320089906334,5.388477233662849
15,0,2.454894913936813,3.001602233234728,5.8153024412409655,3.4880823111464165,6.174099313643765
16,0,2.285355025961165,5.965233959488772,3.9177400768480304,7.885736574235395,7.39052085866729
17,0,5.461280930649229,3.2898755363846486,6.3438028345050865,3.9618783896924334,9.600733118169956
18,0,6.426838593292419,2.2784551952512797,5.522015781097182,5.099055475517503,3.3594230124651783
19,0,2.4814185089703535,5.091495977931313,5.193504828007261,2.1363982030034534,4.5120264920286735
20,0,4.360023262725542,6.361583803512959,2.9127784395451517,2.4593134542979955,4.1473337451748655
