T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,5,7.397372489321137,8.612294075490198,4.159176532840491,5.185389234177723,7.247582309789571,4.20433020226816,7.849618556730272,7.762229141138907,7.062258128927577,5.502454466176786
2,87,7.34128884669278,7.594821741656966,4.301384512918075,5.501344155096009,5.105505317770553,3.9539773703446333,2.059546805608896,5.944662500394028,3.3705639509384944,7.283767637217592
3,0,2.479822443347348,6.05566156039277,4.049572994972976,5.701694844240269,5.163484251902453,2.0312174907770317,7.668214264296046,3.090590432075768,2.2524591917981893,7.127478450604629
4,0,4.372350756993798,8.531694924199769,4.989260980979147,8.047358805635621,6.258361054621132,7.200320107465779,3.1798705769630775,3.340045216648045,2.430345501152802,2.008677508305287
5,0,4.205874926683542,3.7577611424527855,3.1362957216560314,4.101085134652629,6.263514230683592,5.438722829702827,5.042920732181658,6.018365771054633,6.5688425609096175,8.11968878289052
6,0,3.78153879184985,8.60695762690249,6.556428982712693,2.1939882301117826,8.138643218130587,7.345300756205759,4.587165174074472,7.746620584850923,8.225722668262422,2.6391992458905493
7,0,5.6691339890406445,4.075098283859866,2.44340710100056,7.538947462817321,2.260347419247298,4.128320480817521,3.5415202525041845,4.110180082551325,7.16154220953424,5.381910521445068
8,0,2.910302523500464,11.858582220057574,2.000946952424681,2.120937915930166,5.886600334028469,5.028357138901644,4.067771572294799,8.291805994410494,5.521939455422501,7.041694327110451
9,0,7.129340343898247,4.995639350644428,3.5276241071571564,8.117969071076779,2.2538277178823356,8.408193167011166,3.929168943297402,6.16952849380905,6.915974631176083,9.403949522028789
10,0,8.259019041938291,6.153188441469355,7.715433561638503,3.2548048346913587,7.680587704127807,6.602751289442201,4.446215625398512,2.3585119435189377,4.845440101322153,5.207893493450452
11,0,4.38400363390317,9.654561983897011,5.286341890702156,5.214400075744408,2.5145077331800043,4.342447013599656,6.114835420781765,7.561221014182453,3.0493175720170096,4.34364428040665
12,0,6.046858960943694,5.977671393017813,7.825501152294436,8.104153825645595,9.611167784964568,4.362767211087878,7.207022026533112,6.658068193293278,2.6823760291454715,5.12058673293856
13,0,3.2541993309527992,5.246920126201258,9.397957628499618,2.836841566050179,7.731869140702676,7.066375185291773,7.744056999866648,4.379672082783094,3.592371993699654,7.4209412637472445
14,0,3.8537836853190837,9.353342944911503,4.283537611513873,7.003720182698635,5.980685177948574,4.549376645476214,2.7113059599693625,2.4846182766793365,3.1265182499067015,4.026797884513881
15,0,5.280694373984375,6.127984719881402,10.34198978193609,2.478669609749004,2.388266502052329,9.950927049315595,7.048118819190819,3.102701757588332,7.852827068770101,9.905112709329515
16,0,6.972865644869243,3.5147974114125646,2.869049319989926,7.315520570496529,3.5417322834114517,3.6325018012282446,8.166885618240126,4.460076410166779,5.53453561278398,7.507981703203801
17,0,4.190023632680675,8.430597160783673,7.028874960866182,5.112132490710212,5.161224985653819,7.910192130783643,5.42924074625949,3.3390851407919695,4.32174167213247,3.0266351388625603
18,0,3.0942973812475345,7.317920736377971,4.009800526710265,4.144644164375221,7.967010874199089,2.730898976066488,2.9354422980805825,5.007946876404329,8.49555474118774,8.425018730622414
19,0,3.017196741698387,7.321149991414439,6.178860337281318,7.4605136468995905,2.22977988919171,8.715295948124545,5.701864519785805,5.109381518501107,2.287497767576973,3.04207720898864
20,0,7.101452613925108,6.580707458044751,4.763850101111803,7.540451860185054,2.2605910073714357,3.941887532018712,5.408798106960603,4.132681886188857,7.391882387201255,6.024108663133129
