T,FC,x1,x2,x3,x4,x5,x6
1,1,5.766187329163622,7.673249179429338,2.091016393341618,7.650222280156118,2.574945131154966,2.6235399077538215
2,4,3.0800653285287822,5.678064537233984,3.584268402319965,5.7684858348536405,6.044285458908698,6.0433708510918045
3,4,4.089918274227575,5.908650683221293,7.090712182959389,8.093085485695646,6.6577167443335785,2.11702651467157
4,3,2.4684989737841043,3.6645992762385746,5.399806220868392,7.45488182149979,3.0227671332468025,7.446358188651661
5,2,5.3698977071285325,7.958170109459092,8.211270712793228,4.616322860782739,2.1386378956956795,2.761743810085521
6,5,5.652441564437897,7.949557370672738,5.568703242660537,7.749159786469504,4.098566438208686,4.5004623838593325
7,1,6.864433351601992,4.218176590850164,6.286192199320007,8.024315872043003,7.608494701083897,6.9306363840957985
8,1,3.935483041694101,2.3042152187826375,2.0495531003730196,2.207034335475712,5.089389053452662,3.2741247196415153
9,1,6.967236475141675,6.9102936863106486,2.7708331294258377,5.089070056443225,7.306710365258413,6.0577480424758505
10,3,5.198596681941835,4.365271773086453,4.920384277011576,3.2491513514864985,8.2748195542446,3.2786801839014994
11,6,6.8899969924648765,7.16538293638194,3.6759194978515994,7.860686144735587,6.440216459874599,8.134247284701992
12,3,5.43845704464795,5.351856020926139,2.4618252384574677,7.239274417846561,6.261082286024544,6.205288495182851
13,1,4.737673052086103,6.348251657921503,9.164341566515981,6.261636174055467,2.0065765016063213,5.587072437931189
14,0,3.1033837671713815,6.4288396639467535,6.314666222373528,6.143484072250465,3.3430508665668617,6.320574115465176
15,1,2.377348779286319,7.932640762087776,6.7676584553780685,7.0893881345666685,5.42316421105998,7.3546033269237965
16,2,6.061240343552746,7.046122977487177,7.725247820532517,3.91117030183008,5.63439164904994,10.126722495209407
17,1,5.4000566992725565,4.167969632348411,6.088427929425077,8.79791455330655,4.619245929321454,2.960266275908283
18,1,2.030950558346378,7.626792752472069,9.195199137881941,7.710475380669809,2.4950269459424543,6.325757506901418
19,2,9.574174408608325,4.613794886854286,4.616712350565728,7.4081190664718655,6.6211197937971615,5.830046488861888
20,3,4.461132680684272,4.304973070229499,8.189468721920626,3.2023618965897853,5.114366686134032,3.5091762803870314
