T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,2,4.843071245381633,6.707949561563783,3.6297421560962233,8.995915136315658,7.672424565828689,3.150864846030667,7.513343981267629,8.395588808064263,7.939635067825345,2.103659266481652
2,4,5.003060414370763,7.27742714085162,4.768670856791016,3.2326108501190047,7.799723091293359,6.436155234674033,4.810438532283727,7.4297298894394075,7.466810887107537,5.3816940828440565
3,2,5.021376737458376,4.685534660236319,7.396886247664991,5.124920108924574,3.529779357173875,6.188159141169772,7.080192300614198,5.0290278827318655,5.946414158516953,3.4605621086571867
4,2,2.384883365785503,6.770918408941152,11.808218513355147,4.633394882701045,3.237057845190722,6.499470885503349,7.317649988715957,7.328696298788019,4.025592771082924,7.432993740189423
5,6,6.131625335543846,6.3111660609491,7.50551851771416,6.489775710581423,2.5313847650703036,5.579433969160487,8.871189226574193,6.616621504278315,6.18910560112661,5.4522620103046355
6,3,7.634006588101391,8.61797274856292,4.913516819689474,4.859442972351713,6.604345577092817,6.082332442882585,8.609707474556094,4.27569930720567,4.338825742365159,6.2060097078707575
7,2,3.427921938836079,5.585510249273018,2.500516552805033,7.361263659578902,6.845422072429609,6.208477461257233,6.214322363202802,4.739629833633383,2.424774965739835,7.978430434587747
8,2,3.836139421636555,7.130761288329969,6.484814397348932,5.4005003937302325,4.818910856842007,4.813249075686762,6.6522697253393686,2.708593518423495,6.886119533612606,11.009208934512923
9,1,3.2678318743876615,5.7266846920996315,7.0598176828943,4.137355117131566,10.424408314889504,3.8605675162692954,2.2977346436029604,7.014965385845063,3.1173435528478066,4.107924066622209
10,1,7.735661410572131,7.414576388410022,2.231970135262195,6.248435069116621,8.424806354931768,3.468970374270656,4.057256998418768,7.885103895493637,3.3253819807119784,9.794991273253135
11,2,5.1418154483947,8.709572892751197,2.1308183778250944,2.196846976994194,9.461684016891576,4.898590923424072,2.9308878359849864,4.7806782452952605,3.311050506237983,5.836769043389318
12,0,6.099215488740148,4.5171984381495704,3.0617939157939316,7.564798098759388,6.058877631385852,6.04374939890869,9.469519034699728,3.640124970308708,6.331533643501446,2.3217718508150615
13,3,6.787618046266909,7.861620095975889,3.997170255152213,2.155137127083974,6.849263386300278,3.904910922203306,7.169329586667629,3.080241566331613,7.462973748409756,6.350996392917708
14,3,2.6473457748282856,2.1535060709064004,3.2347576167239516,4.620224960894931,7.055831586856287,9.100361374069614,5.688836014304112,3.8290151765475353,2.9353671634889857,3.2370235172286574
15,3,3.810016117038251,7.099841960109909,7.61906626134543,7.7031595897732,8.150802215122228,2.751781110308696,6.412384384207326,3.9228675440090415,10.534410861947624,11.381127712732713
16,3,4.251876214342915,5.841683844663496,7.3219871121702225,4.388324350018173,9.35330937991695,3.3297940601570772,7.6168155842997525,4.512019255659518,5.236228977084357,4.351169852424087
17,1,6.331242788698999,2.1005504070146563,5.543998437835421,6.124759427560862,5.119082663553079,5.458024322721593,5.941086482326117,2.12437569048454,4.260960334792333,3.1611310043100134
18,3,5.639920076589683,5.147635281441001,4.422262108764118,13.929600199637278,4.8764737927047594,3.8801414817245368,2.009946445293877,11.54175773489085,5.405972837890556,2.1363310906194535
19,2,7.746011770401619,2.586394594267529,3.2715518953489267,7.180487742605294,6.258898190523135,5.155468764064648,8.256903660605532,3.3211205209453727,7.488753020687359,5.1647697905537795
20,1,4.704307396925396,3.0059818025024105,3.3017910635446808,6.304874692115056,5.440853842508917,2.525284275024338,10.098882600276426,2.723656602456046,7.348654005783006,4.021362905482705
