T,FC,x1,x2,x3,x4,x5,x6,x7
1,0,3.666724321812949,4.7691383624003745,3.0285896482653056,7.420865667985575,5.767820226840247,6.507150991088608,6.357238509096095
2,1,6.781272005297311,6.7278699061745435,5.428688675008381,5.746745945129162,5.24522975213565,3.5441306882039774,8.057278554480714
3,0,2.2550209726925035,6.1842479572338345,5.569715646812498,6.176147914308778,4.593891026919421,6.057815435791678,7.331646525677898
4,1,2.490684701965107,2.3952825910623883,5.570569182233981,6.702572873346972,5.30660568475179,5.612143900479575,7.7158752811875555
5,5,4.599533764710484,7.906254811178726,8.35266911184653,5.517480087624948,3.0195669813865216,7.270315809530091,7.103601004664825
6,1,6.692349529632885,5.129288688904465,4.094669270390416,8.46964091461875,3.816564369631488,7.32325979278995,5.479929919851413
7,1,2.0122999334797114,2.0532159401930308,4.050299639731889,6.652780626893982,2.124791604005165,7.324823179818293,4.192042817106889
8,1,4.177481499167942,6.10768607543368,2.517829600393793,4.583034222113138,8.291252335257305,2.1127222466925377,5.413038857150125
9,0,9.107802356008616,2.770698495898792,7.235899017426675,2.8281309303319153,4.413910260259929,6.12120296019976,7.767822920993687
10,2,7.314599567707152,6.880085706029234,5.263521902209513,4.001165876388447,7.956933435252902,7.664567148569643,4.607322818444648
11,2,5.034411948274439,2.2323471777773074,6.451190123646937,7.0012997058513475,7.217752705139448,7.894276932420942,2.7975520354088026
12,0,4.645609874844822,3.9062389474622767,6.558114296326335,3.648277694254951,3.467062932485293,6.924101724767212,4.685927936363477
13,1,6.624648476715457,6.01397272302109,8.681482342577244,2.10963400169025,7.595444163014759,2.796055782611181,2.2623937693317027
14,1,7.436579398823009,4.2073344715119925,3.028721142892513,5.0200596242297815,10.670187717956537,4.753931908062699,8.748697489397612
15,2,4.608004194635765,5.4555894275906915,3.8552927282671448,5.425008504045758,5.689147776965838,5.856465537310864,4.117641472186378
16,3,6.420152080582303,6.621826735840579,6.765112642074341,6.792568389148043,2.0485350692099384,3.307430128530576,4.043864940477876
17,0,4.091108546676939,3.21265458151427,6.813979352365152,5.380633269702773,4.204957110780232,5.5122133442273045,7.004852324573719
18,0,6.007989799135466,4.891665191090956,5.821322937415986,3.65031887242154,7.920250511542063,4.156922717936689,2.4099107600972727
19,2,3.387828814368552,11.390398964055132,7.50675085366382,9.075948840059572,9.917039505692767,3.7315642023830007,3.1409435893007327
20,0,2.3095698622060206,7.2044646914907045,4.818841043106192,4.251829785439239,5.366315877804794,3.4817827801989223,4.119748914939124
