T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,0,4.523046659898401,3.8864982794093916,4.217268637288968,5.0382723013602355,6.851859193290689,2.8273972839503374,4.451101308985166,4.179013789578116
2,3,8.088048520624696,3.420120468179323,6.204542754536041,2.033074925498249,5.285753895323262,6.152681224291953,7.054489999568022,2.4609992991570446
3,2,4.162261760743817,7.247113154186486,6.4649378411771865,6.313588875792528,4.649917662233112,5.134778487029958,3.109610021786558,2.12834649465363
4,1,7.1072654059352365,7.370726139559533,3.4183599841243564,5.168447009345267,8.31806496737368,5.001276140821966,8.586283940081358,6.197080073778519
5,5,7.454967628252523,7.103423866544946,7.05875035068649,8.974050875277193,4.523012009361828,7.723214466121466,2.2643195871954274,3.3215731894993925
6,2,5.355424496236281,4.284311093655971,7.876245851820579,5.332705558318704,5.759250994912123,8.563772144076582,2.1588853520263904,6.100906287275213
7,0,3.4460054485191414,6.473129780751404,8.42364154448666,2.3975295449127394,4.226919410295041,5.061014944216286,7.145422941820025,6.345045490464579
8,9,5.627638769558041,2.044934146474984,7.293760883528015,8.443389306044493,6.640765842799557,7.527702296157917,9.00071022773556,4.863129108155536
9,5,8.202008078323086,10.191661452142469,6.439286210577067,6.554190150497719,4.4227793639462964,7.392151616348826,3.267530239486688,6.082345899689563
10,2,8.64990477747339,7.38573959913486,7.100882216500117,6.257849731554045,3.3938458651108987,2.3804419709188944,8.582727736194137,7.792217908352577
11,2,6.381235501177837,2.4756466883456705,3.1345537518119406,2.215527950129807,3.684616252382926,7.475103276523935,7.709818284908105,3.724924612288749
12,0,6.238074317253059,2.2120384080161903,5.458261679968464,7.195311849961089,2.445900618922818,8.300199442229165,6.9572415595973585,2.4183133276886832
13,2,7.12841106777996,3.4593604255613,7.106545778983508,5.280608232083779,4.488709134640799,2.431055467582453,2.310178065049178,2.5201860724542047
14,1,8.222857660055007,5.6796531831248,5.072496659876088,5.095279368301966,7.439981054630793,6.311414528249556,6.334600798913391,5.308817481056098
15,1,8.102353299684056,6.960785639480115,7.459066251843869,5.080792393416189,3.0448697203851625,7.850599932685246,6.201589188113451,6.186155402465927
16,2,2.51496217688983,7.423451451364075,8.240992372313466,3.8070964254517063,3.715569854212168,8.012541666971556,4.321798800049031,5.693346115669486
17,2,6.137306923869282,2.360543854502861,6.585126532937896,5.908293467194863,2.0363206688741453,4.583858499661561,3.3927409692054797,3.154461395926664
18,1,4.94018999579104,8.622133937273997,6.80567963437876,5.076909067017959,7.646747387717975,7.205841208085115,6.620208454690837,4.50990963978754
19,0,6.881336237916545,7.164177678785456,2.2367483202756597,8.250051338585463,7.34848899229805,5.219075308870828,6.341365684960743,2.095454996335613
20,1,7.691000091057261,5.681045721659798,7.765689211546833,4.529035558704397,6.237670834605136,4.044369153323544,5.117441484227661,6.677957475911996
