T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,2,6.033941220979828,4.98234875842049,5.208019641405098,2.8069063882301495,8.21736965411558,3.5420397682272116,3.837835019882507,5.0974132400238314,3.9911738753240087
2,6,4.899095719932626,6.8475419045356025,4.005086092844063,6.6856082889476784,7.702322703861304,9.065364260858383,3.904549411344804,5.005925775853535,5.1491126365067545
3,6,6.93354158271046,5.270842522017013,13.656579415030045,7.712795533973046,6.624457992645104,7.285056840642068,5.7270044297680345,3.412908732256421,7.622865730542329
4,0,7.302312705622473,3.610989777978913,7.722081584610836,6.0845844786461605,2.088204700081193,4.858291015476333,6.532128437739162,4.69017698995846,5.419756061698317
5,2,4.765821313712582,5.708365844945082,8.101229004004738,2.635066474297438,7.606408967079162,8.019906045231616,6.365281024129206,6.480249328520759,2.60849629400321
6,4,7.599729894671254,7.512698508508205,6.31306463501174,6.157646352214919,5.715340581481724,6.020881532455069,2.8888929246832715,7.72872592230961,3.420363239553459
7,1,4.08528286171367,4.383959347651583,4.859417460305751,7.886371371272532,4.670937136154905,3.748902579389765,3.0040288755805205,3.0946337390778873,7.398966048948788
8,3,5.258803038978439,4.044212790539117,3.5578975330167895,4.7464402719330225,7.614579703759308,6.04619165760124,6.972352811955065,8.26507487248627,6.663341189324636
9,4,5.368099634176923,4.411699362055409,3.1042839962988293,6.1476148574791445,7.075280789869115,6.904193952797585,8.9876314616729,2.009298876354908,7.56650889791946
10,1,2.623792591294421,5.772035989692025,2.747842784232425,3.9711658644755703,3.595091727393124,3.592837059038812,4.352942628172737,4.120954357973033,4.610451633487079
11,3,5.326169489321291,3.0139656720252064,4.809104549271373,2.5246674199653767,5.46236424270536,6.152525212595729,6.735880992876149,4.504167198617493,2.3871979628073663
12,2,5.51398828446787,7.49347771704177,7.7014577267138264,7.716595342516123,4.200789946471945,6.247680908511484,4.368164846824348,4.541566100789996,6.093105174678728
13,2,6.6239816223803505,6.201663339957748,7.173715263482332,4.873163371325969,5.485538990322187,3.809455792254214,7.687126273044879,7.649431580577994,3.993096133769869
14,6,7.724217728813454,5.343847335562053,7.033504693772622,5.307175328481896,4.906311713481393,8.899902329124462,7.2361061489506096,8.573471763084274,7.805883749616701
15,0,6.544318211069228,6.003340151428835,4.067409975497492,4.622888823604889,7.447171101049353,7.050674523538525,5.099969114299417,3.1545383150315986,5.001968063796057
16,3,6.135576650488836,8.119627183644623,7.938940460184747,6.224657990553092,2.9402982456723015,5.027526499603118,6.983310920003125,4.090844148988428,7.17210649634684
17,0,7.337308027087397,2.576374529215143,8.38017931772698,7.119272817966724,5.989986881546411,3.456067341919078,7.169159553912283,6.1051526529772975,6.252585708981361
18,1,5.662564750097216,7.57018823361939,5.169525106557331,5.019839505944821,2.8156772599433246,6.205597746329577,5.637337079482326,8.491587269599473,2.0463851148706023
19,1,3.2821391660204906,5.214445017730374,3.7217508677642384,7.772430230611315,4.047292416877753,3.65865890976067,5.409720981317323,4.43761073812281,6.003005280512638
20,1,4.817012854210828,7.238860641338754,7.1043718270966405,6.9472551833535965,5.613897805363821,5.373602640793817,8.032343124157732,6.0265645003395045,5.322483539784362
