T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,2,9.218419457062206,5.273195513393283,8.370194815178035,4.8920168706173985,2.565163254823694,6.069521272546654,3.4454220991144138,2.63548200866575,4.671177469505341,7.101985731422852
2,3,4.224514242512507,4.576655779014257,4.96645495096562,2.3032822093352,6.764796545149937,2.5587272628623676,3.5472587575898498,6.048723465207295,3.5779202667851306,4.653803286118023
3,4,7.627456586626077,4.7710378947108705,4.135090498583372,6.33280296912689,2.882485430974719,6.8737114359490095,4.6948982442866996,6.790961321884203,7.703538593812343,4.231596137390067
4,5,3.042324649392172,6.201830338852117,12.291329580116587,8.278794076006834,6.142100606754015,7.97088226084927,5.02005678769919,5.144788814216171,3.005201452331156,4.621940443582752
5,3,3.6285577021622113,3.3240169043789747,8.907097278581784,2.4762659505763143,7.525566376613035,2.236328771465603,4.19787661739703,4.262704434589628,7.3808393827742975,3.5294270443656326
6,3,2.7040964020040485,5.00369182092201,6.830340795119895,5.970882193640305,3.28097436382663,5.063784638107704,6.355765647377947,7.682905379019041,5.979167380733651,6.581699338019953
7,2,3.053999085439421,6.630334950829731,5.053699947975444,6.054395000861856,7.228600526786353,2.344100718029062,4.283221954387701,3.18613380325978,4.337422006119017,7.733350948184471
8,0,5.380449763814212,2.1569624369174796,7.252792471627407,7.972782311073228,7.374540087791957,2.096813907796272,5.74810044290457,5.172647538016732,2.1734799991919105,3.727588447754297
9,2,7.963360534805357,3.152699480190805,5.551171142305104,6.520200276645682,11.15955598540391,5.913255485908964,7.038905343210452,2.3798460273281106,4.781657416278863,2.693246287002011
10,5,2.0618810959795573,7.855768547031974,4.6797760746398005,7.079981801372539,8.85954900925772,4.335285926261265,7.709373230974617,11.448748152463168,4.434090157431748,5.673515919892653
11,3,7.330331416432687,7.2211035232180745,6.792601441085695,7.3636207305907035,3.544964030705903,4.096572820853647,9.925262853845492,7.5004504700394525,3.820305122426751,7.127649724735692
12,1,6.431651695484435,5.035960726570648,2.02494449215892,8.8867968322388,3.9433254059504828,3.372127031162898,8.626315515397748,7.159941750978435,6.15432065437562,3.412940331514677
13,2,4.081746379448915,5.744216722067302,7.631801823756378,2.7740860651939343,7.241095574445758,7.120626399300608,3.657352739946996,3.2893232842499605,5.738283766787389,5.635872754190122
14,1,3.312913597744792,5.3123552744341715,6.587475583014337,7.190354522716365,6.555405401381535,5.525728701270688,7.676318832143855,8.407302447219898,3.107852444843301,5.954944543774958
15,2,8.196961102856564,2.6073098998733695,3.173801971849421,2.7357945151401535,5.521351355046015,5.542275555262156,5.377302633137458,6.317577953529023,4.039662718493527,4.691572882077847
16,2,6.318820124219164,7.851676407679939,4.450045072929602,8.546462678749073,3.7751036377196696,3.5601860125092477,3.080014608999292,3.5463315496529173,8.801136204828921,5.638109886509754
17,3,6.01306545395722,4.5627313343412315,5.760366544689298,8.392293365872286,3.4571761455218923,3.4461485425595204,7.2062835844523825,7.387507772653642,6.1963373642276265,8.665633700563335
18,5,4.243312676650892,6.595216777396292,5.833258619618768,5.59039677705628,6.840745388481478,10.841877993366278,5.5065937341577,6.925951454205235,3.6813164254101896,5.280634444325024
19,0,5.3503666185814325,5.247041917153837,6.041604363115093,7.120297185757757,2.509035762575988,8.001470135381537,2.110642830205331,5.7660620395404445,6.895576527733107,4.076970700842468
20,1,3.9538781116247286,9.850399564468367,2.0197951694765552,5.872618452325073,6.696791024696474,5.5679322904436415,4.086647771732119,7.260769451735105,8.651779377584914,6.69038637194328
