T,FC,x1,x2,x3,x4,x5,x6
1,0,5.148068064518784,6.775529437386648,7.718913174552249,7.41773108701433,2.8290715074626336,2.819887064121175
2,4,3.486864673707607,8.73651742440003,4.267240233906635,5.7283443175173225,6.121650997913628,3.937184008353118
3,6,6.721633714954488,5.12345087881344,6.007296509503047,6.304962597501692,2.083237020146443,4.325094178651249
4,11,6.13437694595734,8.462105137611982,5.645212580541182,7.469605898963623,6.465149337313558,3.0916039040808094
5,6,2.846816496134892,9.469339051399224,4.426973902729214,7.543611009935742,4.408794588636112,7.12311411960908
6,11,6.144347851470632,5.375683162204877,2.6449123712216913,7.052097134376442,6.675704517643509,7.101950930450536
7,4,7.476124299082498,2.6886880364451256,2.564445486524621,4.194252592966315,3.0809960749087777,4.059009164255267
8,12,9.878020577920754,7.583786311020903,7.425687340416176,7.673443292842193,4.421966946127588,3.271242487355529
9,8,2.457132400819729,8.220537413240287,5.2033534558327235,4.809990119610895,4.319710619407766,7.221217134906997
10,5,6.092318346319933,2.024785757924789,5.163743678261622,2.357529791789868,6.58282815118683,7.1699979075388125
11,5,4.8882656768986354,10.761283105717808,8.045584674401258,4.0231835428598695,4.612998964579777,2.8897076377325797
12,5,6.777638139890408,9.313492670918423,8.900242780392839,5.894951314144102,2.6051948245995993,6.2386411520494365
13,4,5.641917637741907,3.291378801550524,5.845225992720685,6.1467384693409555,3.187489828467497,4.5676292151589895
14,2,2.9113480266719955,2.2097024369310603,7.780882492820667,4.956593640454997,5.04555563563749,7.367249430122824
15,0,6.544742394479688,2.669635939432016,4.699782834837693,6.121578183632578,10.264846537753368,3.9785995795980713
16,2,6.877823536291449,4.945684153282369,6.032993920975035,7.867217572675511,5.571372731125079,5.585162607146539
17,0,4.610766477431977,6.790826218203177,4.048587417174699,4.333215098174195,8.72186483065162,4.9264880753466365
18,0,5.067290391429067,4.164810793598434,5.063190058719416,6.032757631007735,4.338158697296555,7.221789756998101
19,1,2.3122723174909936,3.031613422158002,2.002773240750895,4.124276962719863,5.041365465863598,7.124323564701537
20,0,7.101037413585688,3.06392144991952,7.158127585641633,4.2627979408056715,7.868133942141116,4.896691127883831
