T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,2,8.490518647362206,3.1266771968632643,7.018971672733761,6.080249033050378,5.125894378908562,5.458892653018743,2.3387489997901643,6.9132541722246685,4.732422601829579
2,3,8.686916628401237,4.263710454856826,6.319160886667398,3.18424860908702,3.626949676644164,7.020895288841819,2.0465432982150036,6.23254689109457,9.567543071446037
3,6,3.1550605321337155,2.5859627636527285,5.689888988793067,4.281407267136581,5.2476995170204095,4.330340667646973,6.4965645543345385,6.092665790455133,2.1768996910908722
4,5,3.00582990453907,6.70903274538691,6.963118931206756,4.914387898722515,8.036599434655466,3.247646701992643,9.203864393317241,2.5721478050194913,2.125698621138362
5,7,2.3376571381749995,2.6016773519821585,7.267534762008475,2.9103562776496634,5.173709013790531,6.317797772670863,3.8176918963328097,2.7221227178840275,7.130033872410729
6,5,3.7893017649836693,2.3293787770653855,5.5775453098598335,4.762085891186798,2.8806982017511675,2.200189529922675,5.476670181053403,4.598304558296586,5.866123780344149
7,16,2.3893621801695817,5.764644856328801,5.364621246851909,7.421465940425334,7.710850979505937,10.311989339994184,7.477443655353181,7.398947172685709,5.164489995019013
8,14,7.16047858380075,6.523177770604754,4.833533149110579,8.319692938284586,6.940974232301216,6.603389919166599,5.139453471693663,2.4372948112854957,7.980181974570318
9,4,2.1582595931093396,5.610437471948847,6.051089360648768,4.435483590612644,3.0347227133163774,5.20719229371864,3.25741970154296,4.050740910800834,4.3567367302448625
10,5,2.892431297257974,9.04596311353053,7.0629754686397845,4.062306164389811,5.512574109640342,3.146550648334847,8.12222375886246,8.156864892522716,8.147686962478973
11,4,5.541549567868216,3.130182762935701,6.986172757998924,2.2420225939822753,8.164005994786821,4.264588006747053,7.579929711849354,6.498619314775766,4.811627028282508
12,4,4.927373545128883,2.7352568657692116,5.374410011660997,10.068311262499408,2.5351302727259144,5.278910100505655,8.479473151429868,3.2431260995800804,4.218100752294919
13,2,3.294626383159194,5.200158929227942,7.832965964231455,4.83412061048273,5.44828719416881,8.046833276206414,7.34149515920388,7.958913199330195,4.441609374960442
14,2,6.121177232979355,5.253262408527544,5.84306567455871,2.6090884965018573,4.107830498903727,5.448960462236832,8.259350152703611,3.281808461039242,4.5495796491457385
15,0,2.0638874484674266,4.5940740634665636,3.2136265435934366,4.600579383554484,5.37889324086218,7.211379021576912,4.48982131277858,6.447985230494665,3.310484720371746
16,1,8.035852634216361,3.838151893426234,5.362658517732971,5.352652759011994,3.24385974707898,8.96617297208428,3.7809711813835025,4.842119989012064,2.233969898672569
17,0,2.1889977369455433,2.812939409362975,2.268382906770433,7.438501002241679,3.7220387441731293,3.5680767051935307,3.499494845465523,4.899904718814902,3.699827796096319
18,2,3.384330733267483,3.5667071745681493,7.900782811623969,8.4056010717708,5.547007283703631,4.3538296623694235,3.292730718403682,9.032334582431545,3.686796539041928
19,0,7.929665823309467,4.43970810642131,6.3528363942615425,6.069124064004143,4.4253678495801125,5.682605065771067,6.557552783052817,4.034701967086583,9.805587919536501
20,0,8.98068958728862,6.053781408220358,7.749446715452276,3.566935811409156,3.508711616139526,3.182015540388331,5.910039972317484,3.5536139035639254,8.734800388171744
