T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,8,7.060737131617937,3.2364378485263985,6.110024932458635,6.053763423501531,3.663862119917074,7.132836759933964,6.359173925059734,11.05062322187454,3.8796785823631392,4.0594322177845
2,3,5.207090789578045,4.027215997072137,3.1638944004123366,5.539599373371858,6.115771863255849,7.135192567010596,11.587387428687059,8.290271680820755,7.133639114902843,3.0995080262428996
3,7,3.6514370386939006,3.2816239830510794,6.701063937213507,7.162548359970919,8.894722774668912,5.024176412419858,8.696556264879698,5.035712988319042,3.0542485210078283,6.949177914758337
4,5,4.074628360936009,4.369412008200789,4.496415942223483,4.338238619092832,6.078281967838398,9.99368019335843,7.778461571969298,2.1616611295067147,5.615483286154457,4.077334515309617
5,3,7.1118798640869505,7.485407877703958,3.9035240499487567,6.755677003914469,5.030695041430408,4.3959794245091235,4.527334434274023,7.5762944784315,3.781915946645527,7.158851211156904
6,3,5.823573306021531,2.6354125939673017,6.139776994118041,6.673962999306134,3.3347169237420533,8.806126718079323,3.1964579537108775,2.2881394017752497,6.308656652936256,2.509140076287004
7,5,4.560204845603595,7.106130266719938,8.359620755090871,4.5408478620663155,4.647943403133373,7.002303357953803,6.525377166143613,6.364724097290569,4.462183814190709,5.238389952869247
8,8,4.703235418596876,6.100211212469367,7.0614483558152665,5.155136213118035,5.225013389610409,7.442261011464443,6.542279163907361,6.306578790626218,5.593328078891824,7.908022057834097
9,6,4.146961279945626,5.700498312902201,5.1733110637651025,5.593007426907453,4.998062613888168,8.130309427467385,4.220408309137866,7.439414242176593,7.457914332284721,7.0101472549742025
10,4,6.7691011847582745,7.14253701650085,5.390463090404912,8.821568187839302,7.122549791380834,7.583321601163459,6.2710322402980765,5.581189023622846,3.135374900263948,6.358385132623883
11,2,6.580090635637324,5.100174268607702,5.578416821909055,6.65444298892525,4.226927293533638,3.0178190363948523,3.37360517566546,5.446413677842261,8.07146876882376,4.687886265598044
12,1,6.934537453540674,6.000020057644406,6.387087328710448,4.170627735615687,6.052743488279401,8.468306969702573,5.029137855617937,8.510853222361135,5.769615355072173,9.207031595606317
13,0,7.132814308978698,4.2902850318748404,6.733151015420474,3.446029265261007,2.195596793678691,4.786268390931133,5.5317117602176875,5.516821496832443,6.3105185283553755,4.5598471995741905
14,0,4.546890100365235,2.5187312577817713,6.7565326764739515,5.243033189283891,8.353022378909365,7.411218869108787,4.945044678967309,4.358640535724352,3.8492447381855674,4.721867638419249
15,0,6.478434222153472,6.015898107900179,3.6218172627805965,5.28651504518741,4.859895477581562,7.672165861120147,5.266878264958232,6.04065349302728,7.941925328284894,6.766827934129179
16,0,3.8672296186833655,5.7778298536648816,7.072013744460961,6.2040216179319465,4.291649641656159,4.567431347904188,7.4773213779493055,6.6819501866262385,5.612676982514014,3.116666711056551
17,2,9.572669211045316,3.850987402212006,3.88242207721428,6.718220718813281,5.1778793434207335,2.3143532845199366,4.30638792125767,2.852118380754481,7.201632712860472,4.24387034794017
18,0,3.2301692112245504,6.204638997585504,2.6384142310920167,4.282580220128715,5.291831500988527,4.005209855540713,6.224343026944401,7.362610927005057,3.1886037458968888,7.81728370672133
19,0,8.771182274419465,6.2851546691510105,8.796064108175615,6.074509964306197,4.5823572972187465,3.0938939954179996,6.046880564400804,2.383833379304006,5.059081884097338,3.51673497357391
20,0,5.519673274879879,6.776001682907508,6.5887368869406,6.083417244016659,4.752502604570485,7.874535440360319,9.079485518075543,4.01195864797484,8.368164309341479,6.181023329817574
