T,FC,x1,x2,x3,x4,x5,x6,x7
1,9,7.894007795432178,5.7947072933283765,7.7495158176478505,7.797224985582151,7.1344894852985625,2.6952855351747584,4.160899325618988
2,6,6.626784494746907,2.981949901586593,4.835458625035812,2.1527783155950266,6.1492758184162355,4.91127637954053,4.144878416488677
3,9,3.316643981013339,4.829675283361292,3.8921043741317707,4.9499203840526595,8.443148498235354,7.177833756717177,2.039413187283691
4,9,4.500634329066973,8.448402275200577,4.0471830565564675,7.938042896142567,8.69215139073456,8.66296935863376,4.113727644880088
5,11,7.609475706527487,5.010481001539043,6.997171415910234,6.58051973044046,8.138901340154211,8.101170347682007,6.247807553388508
6,2,5.742362614510399,6.334813823591213,2.576067962837631,3.1244874004090213,5.068785201609612,3.8990829054766802,4.914392530449138
7,6,7.3640239559683796,9.268974909334638,5.154059602935107,5.325062111926499,3.206758586135859,6.250259654568228,3.322957681469487
8,4,7.266630571704471,3.8506574096403074,6.459876344861459,4.067497185455186,2.1401386875059343,8.497113222903936,3.3596579530630635
9,5,4.054680974064392,5.0129571703522915,8.02949626554776,4.0796028340371215,8.569703558363388,4.3013602189219124,3.768131749357943
10,3,3.426354852916506,4.014650456757939,5.000884873733894,2.9656063523269367,2.535039891554468,7.307291035085905,5.224824674820173
11,4,4.4663419202683485,7.267993954128414,4.708264994224072,7.108390662188673,4.496527367474091,7.50948288627678,4.702866966533382
12,4,4.155763135191149,7.519189110854008,4.720302139095916,7.071393709800355,5.254736172127497,6.694924482485934,4.449656249200815
13,7,2.162662135550965,4.062805524611209,10.704506866818285,5.16570185981001,6.357570316018711,4.154435228941991,9.103893214133722
14,0,4.196690440705672,2.4463015297176494,4.390016643604037,7.231446744140628,4.051989535249264,6.057932591470677,5.442833993693084
15,2,6.3902054198544835,4.147839110810493,4.030382530289183,2.498259617673642,5.184104072060055,6.23191393232245,7.458435247479904
16,2,2.1190118418196495,5.404812901867835,6.3467161169874355,7.710444360896308,3.9864216465033597,7.347507548751588,9.972217775619988
17,2,4.128289918135793,6.88511095046109,5.289838508405629,7.071427928250593,7.738246183424645,2.581494072042784,5.362869503153683
18,2,7.448865408253049,7.21881964327733,3.25793653453248,6.660397430355419,5.2064239980639835,3.870593000329973,4.107537952959425
19,1,4.431560788256,4.117319240356007,2.454455285170117,5.724020036405974,7.272480377006104,7.085014940126641,6.1536899156067335
20,3,5.006897959493057,2.87367433815069,5.619831204003782,7.855562444637778,6.872372540320209,7.779270097720948,7.482995568098314
